species,hses_code,year,aimag_mn,loss
Хонь,46,1995,Өмнөговь,4.3
Хонь,46,1996,Өмнөговь,5.6
Хонь,46,1997,Өмнөговь,5.3
Хонь,46,1998,Өмнөговь,8.8
Хонь,46,1999,Өмнөговь,15
Хонь,46,2000,Өмнөговь,40.7
Хонь,46,2001,Өмнөговь,55
Хонь,46,2002,Өмнөговь,55
Хонь,46,2003,Өмнөговь,26.4
Хонь,46,2004,Өмнөговь,2.9
Хонь,46,2005,Өмнөговь,5.1
Хонь,46,2006,Өмнөговь,10.4
Хонь,46,2007,Өмнөговь,2.8
Хонь,46,2008,Өмнөговь,2.5
Хонь,46,2009,Өмнөговь,7.2
Хонь,46,2010,Өмнөговь,135.9
Хонь,46,2011,Өмнөговь,2.2
Хонь,46,2012,Өмнөговь,2.2
Хонь,46,2013,Өмнөговь,2.5
Хонь,46,2014,Өмнөговь,2.4
Хонь,46,2015,Өмнөговь,2.7
Хонь,46,2016,Өмнөговь,2.3
Хонь,46,2017,Өмнөговь,2.5
Хонь,46,2018,Өмнөговь,9.5
Хонь,46,2019,Өмнөговь,1.1
Хонь,46,2020,Өмнөговь,6
Хонь,46,2021,Өмнөговь,28.5
Хонь,46,2022,Өмнөговь,2.4
Хонь,46,2023,Өмнөговь,30
Хонь,46,2024,Өмнөговь,22.4
Хонь,48,1991,Дундговь,15.1
Хонь,48,1992,Дундговь,27.1
Хонь,48,1993,Дундговь,44.2
Хонь,48,1994,Дундговь,39.5
Хонь,48,1995,Дундговь,10.4
Хонь,48,1996,Дундговь,8.1
Хонь,48,1997,Дундговь,6.1
Хонь,48,1998,Дундговь,4.7
Хонь,48,1999,Дундговь,16.8
Хонь,48,2000,Дундговь,292.1
Хонь,48,2001,Дундговь,32.7
Хонь,48,2002,Дундговь,11.4
Хонь,48,2003,Дундговь,9.5
Хонь,48,2004,Дундговь,1.3
Хонь,48,2005,Дундговь,9.2
Хонь,48,2006,Дундговь,20.6
Хонь,48,2007,Дундговь,2.2
Хонь,48,2008,Дундговь,20.3
Хонь,48,2009,Дундговь,13.9
Хонь,48,2010,Дундговь,377.6
Хонь,48,2011,Дундговь,1.8
Хонь,48,2012,Дундговь,1.6
Хонь,48,2013,Дундговь,1.8
Хонь,48,2014,Дундговь,0.9
Хонь,48,2015,Дундговь,1.4
Хонь,48,2016,Дундговь,20.7
Хонь,48,2017,Дундговь,1.8
Хонь,48,2018,Дундговь,27.8
Хонь,48,2019,Дундговь,4.4
Хонь,48,2020,Дундговь,11.9
Хонь,48,2021,Дундговь,228.7
Хонь,48,2022,Дундговь,1.5
Хонь,48,2023,Дундговь,16
Хонь,48,2024,Дундговь,211.8
Хонь,61,1991,Орхон,0.4
Хонь,61,1992,Орхон,0.9
Хонь,61,1993,Орхон,3.9
Хонь,61,1994,Орхон,4
Хонь,61,1995,Орхон,3.3
Хонь,61,1996,Орхон,4.9
Хонь,61,1997,Орхон,2.2
Хонь,61,1998,Орхон,0.9
Хонь,61,1999,Орхон,0.7
Хонь,61,2000,Орхон,1.7
Хонь,61,2001,Орхон,7.1
Хонь,61,2002,Орхон,1.8
Хонь,61,2003,Орхон,12.2
Хонь,61,2004,Орхон,0.8
Хонь,61,2005,Орхон,0.3
Хонь,61,2006,Орхон,0.2
Хонь,61,2007,Орхон,0.1
Хонь,61,2008,Орхон,0.2
Хонь,61,2009,Орхон,0.9
Хонь,61,2010,Орхон,11.7
Хонь,61,2011,Орхон,0.3
Хонь,61,2012,Орхон,1.2
Хонь,61,2013,Орхон,1.1
Хонь,61,2014,Орхон,0.2
Хонь,61,2015,Орхон,0.3
Хонь,61,2016,Орхон,0.2
Хонь,61,2017,Орхон,2.6
Хонь,61,2018,Орхон,2.1
Хонь,61,2019,Орхон,0.2
Хонь,61,2020,Орхон,0.5
Хонь,61,2021,Орхон,0.1
Хонь,61,2022,Орхон,0.4
Хонь,61,2023,Орхон,1
Хонь,61,2024,Орхон,2.9
Хонь,62,1991,Өвөрхангай,38.8
Хонь,62,1992,Өвөрхангай,29.6
Хонь,62,1993,Өвөрхангай,78.9
Хонь,62,1994,Өвөрхангай,15.6
Хонь,62,1995,Өвөрхангай,15.3
Хонь,62,1996,Өвөрхангай,31.5
Хонь,62,1997,Өвөрхангай,11.5
Хонь,62,1998,Өвөрхангай,7.9
Хонь,62,1999,Өвөрхангай,17.8
Хонь,62,2000,Өвөрхангай,283.3
Хонь,62,2001,Өвөрхангай,131.8
Хонь,62,2002,Өвөрхангай,87.8
Хонь,62,2003,Өвөрхангай,18.6
Хонь,62,2004,Өвөрхангай,3.7
Хонь,62,2005,Өвөрхангай,15.5
Хонь,62,2006,Өвөрхангай,6.8
Хонь,62,2007,Өвөрхангай,4.5
Хонь,62,2008,Өвөрхангай,55.1
Хонь,62,2009,Өвөрхангай,41.5
Хонь,62,2010,Өвөрхангай,771.4
Хонь,62,2011,Өвөрхангай,10
Хонь,62,2012,Өвөрхангай,2.7
Хонь,62,2013,Өвөрхангай,8.2
Хонь,62,2014,Өвөрхангай,3.4
Хонь,62,2015,Өвөрхангай,25.5
Хонь,62,2016,Өвөрхангай,15.3
Хонь,62,2017,Өвөрхангай,10.9
Хонь,62,2018,Өвөрхангай,140.3
Хонь,62,2019,Өвөрхангай,42.9
Хонь,62,2020,Өвөрхангай,90.8
Хонь,62,2021,Өвөрхангай,130.4
Хонь,62,2022,Өвөрхангай,5.4
Хонь,62,2023,Өвөрхангай,84.5
Хонь,62,2024,Өвөрхангай,59.7
Хонь,63,1991,Булган,18.3
Хонь,63,1992,Булган,15
Хонь,63,1993,Булган,41.2
Хонь,63,1994,Булган,10.9
Хонь,63,1995,Булган,11.9
Хонь,63,1996,Булган,9
Хонь,63,1997,Булган,7.4
Хонь,63,1998,Булган,4.2
Хонь,63,1999,Булган,6.4
Хонь,63,2000,Булган,50.3
Хонь,63,2001,Булган,75
Хонь,63,2002,Булган,21.6
Хонь,63,2003,Булган,130.5
Хонь,63,2004,Булган,7.3
Хонь,63,2005,Булган,3.9
Хонь,63,2006,Булган,2.7
Хонь,63,2007,Булган,3.7
Хонь,63,2008,Булган,4
Хонь,63,2009,Булган,12
Хонь,63,2010,Булган,119.9
Хонь,63,2011,Булган,41.5
Хонь,63,2012,Булган,12.2
Хонь,63,2013,Булган,18.5
Хонь,63,2014,Булган,8.3
Хонь,63,2015,Булган,37.9
Хонь,63,2016,Булган,26.6
Хонь,63,2017,Булган,41.1
Хонь,63,2018,Булган,43.1
Хонь,63,2019,Булган,14.4
Хонь,63,2020,Булган,102.5
Хонь,63,2021,Булган,15.4
Хонь,63,2022,Булган,17.7
Хонь,63,2023,Булган,136.3
Хонь,63,2024,Булган,390.5
Хонь,64,1991,Баянхонгор,6.9
Хонь,64,1992,Баянхонгор,11.7
Хонь,64,1993,Баянхонгор,117.2
Хонь,64,1994,Баянхонгор,7.9
Хонь,64,1995,Баянхонгор,14.4
Хонь,64,1996,Баянхонгор,25.5
Хонь,64,1997,Баянхонгор,11.4
Хонь,64,1998,Баянхонгор,12.5
Хонь,64,1999,Баянхонгор,21.7
Хонь,64,2000,Баянхонгор,76.4
Хонь,64,2001,Баянхонгор,153
Хонь,64,2002,Баянхонгор,239.4
Хонь,64,2003,Баянхонгор,6.2
Хонь,64,2004,Баянхонгор,2.2
Хонь,64,2005,Баянхонгор,2.8
Хонь,64,2006,Баянхонгор,6.1
Хонь,64,2007,Баянхонгор,8.2
Хонь,64,2008,Баянхонгор,21.1
Хонь,64,2009,Баянхонгор,59.8
Хонь,64,2010,Баянхонгор,160.8
Хонь,64,2011,Баянхонгор,10.7
Хонь,64,2012,Баянхонгор,4.9
Хонь,64,2013,Баянхонгор,15.5
Хонь,64,2014,Баянхонгор,14
Хонь,64,2015,Баянхонгор,11.1
Хонь,64,2016,Баянхонгор,33.5
Хонь,64,2017,Баянхонгор,6.4
Хонь,64,2018,Баянхонгор,78.4
Хонь,64,2019,Баянхонгор,12.2
Хонь,64,2020,Баянхонгор,33.3
Хонь,64,2021,Баянхонгор,220.9
Хонь,64,2022,Баянхонгор,3.8
Хонь,64,2023,Баянхонгор,13.5
Хонь,64,2024,Баянхонгор,101.3
Хонь,65,1991,Архангай,17.3
Хонь,65,1992,Архангай,26.7
Хонь,65,1993,Архангай,46.7
Хонь,65,1994,Архангай,16
Хонь,65,1995,Архангай,58.6
Хонь,65,1996,Архангай,13.3
Хонь,65,1997,Архангай,5.5
Хонь,65,1998,Архангай,6.4
Хонь,65,1999,Архангай,6.9
Хонь,65,2000,Архангай,65.7
Хонь,65,2001,Архангай,197.5
Хонь,65,2002,Архангай,29.8
Хонь,65,2003,Архангай,42.7
Хонь,65,2004,Архангай,9.2
Хонь,65,2005,Архангай,7.8
Хонь,65,2006,Архангай,8.4
Хонь,65,2007,Архангай,6.1
Хонь,65,2008,Архангай,15.8
Хонь,65,2009,Архангай,21.5
Хонь,65,2010,Архангай,499.9
Хонь,65,2011,Архангай,47.8
Хонь,65,2012,Архангай,27.7
Хонь,65,2013,Архангай,105.2
Хонь,65,2014,Архангай,41.5
Хонь,65,2015,Архангай,52.4
Хонь,65,2016,Архангай,62
Хонь,65,2017,Архангай,65.4
Хонь,65,2018,Архангай,134.1
Хонь,65,2019,Архангай,35.3
Хонь,65,2020,Архангай,234.3
Хонь,65,2021,Архангай,86.9
Хонь,65,2022,Архангай,39.4
Хонь,65,2023,Архангай,342.9
Хонь,65,2024,Архангай,571.9
Хонь,67,1991,Хөвсгөл,69.1
Хонь,67,1992,Хөвсгөл,56.3
Хонь,67,1993,Хөвсгөл,58.4
Хонь,67,1994,Хөвсгөл,14.1
Хонь,67,1995,Хөвсгөл,24.3
Хонь,67,1996,Хөвсгөл,13.5
Хонь,67,1997,Хөвсгөл,10.2
Хонь,67,1998,Хөвсгөл,15
Хонь,67,1999,Хөвсгөл,17.1
Хонь,67,2000,Хөвсгөл,53
Хонь,67,2001,Хөвсгөл,222.6
Хонь,67,2002,Хөвсгөл,11.9
Хонь,67,2003,Хөвсгөл,26.7
Хонь,67,2004,Хөвсгөл,8
Хонь,67,2005,Хөвсгөл,17.9
Хонь,67,2006,Хөвсгөл,8.5
Хонь,67,2007,Хөвсгөл,10
Хонь,67,2008,Хөвсгөл,13.2
Хонь,67,2009,Хөвсгөл,54.4
Хонь,67,2010,Хөвсгөл,327.7
Хонь,67,2011,Хөвсгөл,28.8
Хонь,67,2012,Хөвсгөл,17.4
Хонь,67,2013,Хөвсгөл,47.9
Хонь,67,2014,Хөвсгөл,11.6
Хонь,67,2015,Хөвсгөл,24.4
Хонь,67,2016,Хөвсгөл,17.8
Хонь,67,2017,Хөвсгөл,99.8
Хонь,67,2018,Хөвсгөл,34.3
Хонь,67,2019,Хөвсгөл,42.8
Хонь,67,2020,Хөвсгөл,214.9
Хонь,67,2021,Хөвсгөл,31.9
Хонь,67,2022,Хөвсгөл,30.6
Хонь,67,2023,Хөвсгөл,138.8
Хонь,67,2024,Хөвсгөл,243.2
Хонь,81,1991,Завхан,40.4
Хонь,81,1992,Завхан,65.6
Хонь,81,1993,Завхан,156.5
Хонь,81,1994,Завхан,11.2
Хонь,81,1995,Завхан,19.1
Хонь,81,1996,Завхан,11.8
Хонь,81,1997,Завхан,20.3
Хонь,81,1998,Завхан,28.8
Хонь,81,1999,Завхан,55.4
Хонь,81,2000,Завхан,185.1
Хонь,81,2001,Завхан,323.9
Хонь,81,2002,Завхан,43.2
Хонь,81,2003,Завхан,30.8
Хонь,81,2004,Завхан,4.2
Хонь,81,2005,Завхан,28.5
Хонь,81,2006,Завхан,5
Хонь,81,2007,Завхан,6.4
Хонь,81,2008,Завхан,25.2
Хонь,81,2009,Завхан,89.7
Хонь,81,2010,Завхан,501
Хонь,81,2011,Завхан,15.4
Хонь,81,2012,Завхан,9.4
Хонь,81,2013,Завхан,28.4
Хонь,81,2014,Завхан,11.4
Хонь,81,2015,Завхан,22.2
Хонь,81,2016,Завхан,56.2
Хонь,81,2017,Завхан,20.9
Хонь,81,2018,Завхан,71.3
Хонь,81,2019,Завхан,8.9
Хонь,81,2020,Завхан,48.9
Хонь,81,2021,Завхан,18.9
Хонь,81,2022,Завхан,8.4
Хонь,81,2023,Завхан,101.6
Хонь,81,2024,Завхан,113.1
Хонь,82,1991,Говь-Алтай,22.8
Хонь,82,1992,Говь-Алтай,13.5
Хонь,82,1993,Говь-Алтай,79.4
Хонь,82,1994,Говь-Алтай,14.7
Хонь,82,1995,Говь-Алтай,17.3
Хонь,82,1996,Говь-Алтай,17.4
Хонь,82,1997,Говь-Алтай,31.4
Хонь,82,1998,Говь-Алтай,45.9
Хонь,82,1999,Говь-Алтай,26.8
Хонь,82,2000,Говь-Алтай,26.9
Хонь,82,2001,Говь-Алтай,65.1
Хонь,82,2002,Говь-Алтай,297.2
Хонь,82,2003,Говь-Алтай,5.5
Хонь,82,2004,Говь-Алтай,1.5
Хонь,82,2005,Говь-Алтай,3.5
Хонь,82,2006,Говь-Алтай,2.2
Хонь,82,2007,Говь-Алтай,4.1
Хонь,82,2008,Говь-Алтай,22.2
Хонь,82,2009,Говь-Алтай,37.9
Хонь,82,2010,Говь-Алтай,248.8
Хонь,82,2011,Говь-Алтай,14.3
Хонь,82,2012,Говь-Алтай,9.3
Хонь,82,2013,Говь-Алтай,10.1
Хонь,82,2014,Говь-Алтай,8.2
Хонь,82,2015,Говь-Алтай,4.8
Хонь,82,2016,Говь-Алтай,8.3
Хонь,82,2017,Говь-Алтай,3.3
Хонь,82,2018,Говь-Алтай,37
Хонь,82,2019,Говь-Алтай,17.5
Хонь,82,2020,Говь-Алтай,8
Хонь,82,2021,Говь-Алтай,74.9
Хонь,82,2022,Говь-Алтай,4.7
Хонь,82,2023,Говь-Алтай,52
Хонь,82,2024,Говь-Алтай,39.2
Хонь,83,1991,Баян-Өлгий,49.3
Хонь,83,1992,Баян-Өлгий,19.6
Хонь,83,1993,Баян-Өлгий,20.9
Хонь,83,1994,Баян-Өлгий,6.2
Хонь,83,1995,Баян-Өлгий,2.5
Хонь,83,1996,Баян-Өлгий,5.8
Хонь,83,1997,Баян-Өлгий,11.6
Хонь,83,1998,Баян-Өлгий,84.3
Хонь,83,1999,Баян-Өлгий,8.6
Хонь,83,2000,Баян-Өлгий,31.1
Хонь,83,2001,Баян-Өлгий,36.7
Хонь,83,2002,Баян-Өлгий,68.6
Хонь,83,2003,Баян-Өлгий,12.4
Хонь,83,2004,Баян-Өлгий,7.7
Хонь,83,2005,Баян-Өлгий,31.9
Хонь,83,2006,Баян-Өлгий,5.2
Хонь,83,2007,Баян-Өлгий,7.9
Хонь,83,2008,Баян-Өлгий,18
Хонь,83,2009,Баян-Өлгий,41
Хонь,83,2010,Баян-Өлгий,48.9
Хонь,83,2011,Баян-Өлгий,5.2
Хонь,83,2012,Баян-Өлгий,2.7
Хонь,83,2013,Баян-Өлгий,3.3
Хонь,83,2014,Баян-Өлгий,1.6
Хонь,83,2015,Баян-Өлгий,1.8
Хонь,83,2016,Баян-Өлгий,10.3
Хонь,83,2017,Баян-Өлгий,4.6
Хонь,83,2018,Баян-Өлгий,27.7
Хонь,83,2019,Баян-Өлгий,23.2
Хонь,83,2020,Баян-Өлгий,2.8
Хонь,83,2021,Баян-Өлгий,3
Хонь,83,2022,Баян-Өлгий,4.6
Хонь,83,2023,Баян-Өлгий,39.2
Хонь,83,2024,Баян-Өлгий,26.4
Хонь,84,1991,Ховд,19.1
Хонь,84,1992,Ховд,26.8
Хонь,84,1993,Ховд,13.5
Хонь,84,1994,Ховд,34.4
Хонь,84,1995,Ховд,11.7
Хонь,84,1996,Ховд,24.9
Хонь,84,1997,Ховд,44.9
Хонь,84,1998,Ховд,39.6
Хонь,84,1999,Ховд,11.6
Хонь,84,2000,Ховд,18.1
Хонь,84,2001,Ховд,72.2
Хонь,84,2002,Ховд,116
Хонь,84,2003,Ховд,9.5
Хонь,84,2004,Ховд,2.8
Хонь,84,2005,Ховд,5.4
Хонь,84,2006,Ховд,2.4
Хонь,84,2007,Ховд,3
Хонь,84,2008,Ховд,30.5
Хонь,84,2009,Ховд,23.1
Хонь,84,2010,Ховд,142.9
Хонь,84,2011,Ховд,22.4
Хонь,84,2012,Ховд,6.8
Хонь,84,2013,Ховд,7.8
Хонь,84,2014,Ховд,9
Хонь,84,2015,Ховд,6.3
Хонь,84,2016,Ховд,16.2
Хонь,84,2017,Ховд,10.9
Хонь,84,2018,Ховд,57
Хонь,84,2019,Ховд,50.3
Хонь,84,2020,Ховд,6.8
Хонь,84,2021,Ховд,12.3
Хонь,84,2022,Ховд,11.8
Хонь,84,2023,Ховд,96.3
Хонь,84,2024,Ховд,31.1
Хонь,85,1991,Увс,29
Хонь,85,1992,Увс,47.7
Хонь,85,1993,Увс,34.8
Хонь,85,1994,Увс,36.6
Хонь,85,1995,Увс,32.3
Хонь,85,1996,Увс,23.2
Хонь,85,1997,Увс,18.5
Хонь,85,1998,Увс,18.4
Хонь,85,1999,Увс,18.5
Хонь,85,2000,Увс,110.4
Хонь,85,2001,Увс,55.8
Хонь,85,2002,Увс,108.7
Хонь,85,2003,Увс,15
Хонь,85,2004,Увс,4.5
Хонь,85,2005,Увс,46.7
Хонь,85,2006,Увс,14.9
Хонь,85,2007,Увс,21.7
Хонь,85,2008,Увс,105.3
Хонь,85,2009,Увс,136.4
Хонь,85,2010,Увс,345
Хонь,85,2011,Увс,19.6
Хонь,85,2012,Увс,24
Хонь,85,2013,Увс,15.5
Хонь,85,2014,Увс,5.2
Хонь,85,2015,Увс,7.8
Хонь,85,2016,Увс,87
Хонь,85,2017,Увс,13.6
Хонь,85,2018,Увс,61.3
Хонь,85,2019,Увс,72.3
Хонь,85,2020,Увс,14.9
Хонь,85,2021,Увс,5.7
Хонь,85,2022,Увс,28.9
Хонь,85,2023,Увс,193.1
Хонь,85,2024,Увс,135.2
Ямаа,11,1991,Улаанбаатар,0.3
Ямаа,11,1992,Улаанбаатар,0.9
Ямаа,11,1993,Улаанбаатар,1.8
Ямаа,11,1994,Улаанбаатар,1.5
Ямаа,11,1995,Улаанбаатар,2.1
Ямаа,11,1996,Улаанбаатар,1.6
Ямаа,11,1997,Улаанбаатар,1.1
Ямаа,11,1998,Улаанбаатар,1.4
Ямаа,11,1999,Улаанбаатар,8.2
Ямаа,11,2000,Улаанбаатар,1.1
Ямаа,11,2001,Улаанбаатар,5.2
Ямаа,11,2002,Улаанбаатар,1.2
Ямаа,11,2003,Улаанбаатар,2.2
Ямаа,11,2004,Улаанбаатар,1.1
Ямаа,11,2005,Улаанбаатар,0.7
Ямаа,11,2006,Улаанбаатар,0.6
Ямаа,11,2007,Улаанбаатар,0.4
Ямаа,11,2008,Улаанбаатар,0.6
Ямаа,11,2009,Улаанбаатар,1.5
Ямаа,11,2010,Улаанбаатар,33.9
Ямаа,11,2011,Улаанбаатар,0.9
Ямаа,11,2012,Улаанбаатар,0.7
Ямаа,11,2013,Улаанбаатар,1.3
Ямаа,11,2014,Улаанбаатар,0.8
Ямаа,11,2015,Улаанбаатар,1
Ямаа,11,2016,Улаанбаатар,1.7
Ямаа,11,2017,Улаанбаатар,2.4
Ямаа,11,2018,Улаанбаатар,5.1
Ямаа,11,2019,Улаанбаатар,1.6
Ямаа,11,2020,Улаанбаатар,3.9
Ямаа,11,2021,Улаанбаатар,5.9
Ямаа,11,2022,Улаанбаатар,2.3
Ямаа,11,2023,Улаанбаатар,14.3
Ямаа,11,2024,Улаанбаатар,10.5
Ямаа,21,1991,Дорнод,3.8
Ямаа,21,1992,Дорнод,1.6
Ямаа,21,1993,Дорнод,2
Ямаа,21,1994,Дорнод,1.1
Ямаа,21,1995,Дорнод,2.3
Ямаа,21,1996,Дорнод,1.3
Ямаа,21,1997,Дорнод,1.1
Ямаа,21,1998,Дорнод,0.9
Ямаа,21,1999,Дорнод,1.3
Ямаа,21,2000,Дорнод,2.7
Ямаа,21,2001,Дорнод,8.6
Ямаа,21,2002,Дорнод,3.1
Ямаа,21,2003,Дорнод,7.8
Ямаа,21,2004,Дорнод,2.3
Ямаа,21,2005,Дорнод,4.1
Ямаа,21,2006,Дорнод,1.6
Ямаа,21,2007,Дорнод,1.4
Ямаа,21,2008,Дорнод,7.6
Ямаа,21,2009,Дорнод,71.4
Ямаа,21,2010,Дорнод,126.8
Ямаа,21,2011,Дорнод,3.8
Ямаа,21,2012,Дорнод,6.4
Ямаа,21,2013,Дорнод,16.1
Ямаа,21,2014,Дорнод,3
Ямаа,21,2015,Дорнод,2.8
Ямаа,21,2016,Дорнод,5.9
Ямаа,21,2017,Дорнод,4
Ямаа,21,2018,Дорнод,2.4
Ямаа,21,2019,Дорнод,2.9
Ямаа,21,2020,Дорнод,7.9
Ямаа,21,2021,Дорнод,3.2
Ямаа,21,2022,Дорнод,3.7
Ямаа,21,2023,Дорнод,34.9
Ямаа,21,2024,Дорнод,125.8
Ямаа,22,1991,Сүхбаатар,5.2
Ямаа,22,1992,Сүхбаатар,3.9
Ямаа,22,1993,Сүхбаатар,3.6
Ямаа,22,1994,Сүхбаатар,11.7
Ямаа,22,1995,Сүхбаатар,16.4
Ямаа,22,1996,Сүхбаатар,5.1
Ямаа,22,1997,Сүхбаатар,10.9
Ямаа,22,1998,Сүхбаатар,7.9
Ямаа,22,1999,Сүхбаатар,4.1
Ямаа,22,2000,Сүхбаатар,11.3
Ямаа,22,2001,Сүхбаатар,49.4
Ямаа,22,2002,Сүхбаатар,5.4
Ямаа,22,2003,Сүхбаатар,8.2
Ямаа,22,2004,Сүхбаатар,20.5
Ямаа,22,2005,Сүхбаатар,35.4
Ямаа,22,2006,Сүхбаатар,10.5
Ямаа,22,2007,Сүхбаатар,8.3
Ямаа,22,2008,Сүхбаатар,156.3
Ямаа,22,2009,Сүхбаатар,8.6
Ямаа,22,2010,Сүхбаатар,25.3
Ямаа,22,2011,Сүхбаатар,25.6
Ямаа,22,2012,Сүхбаатар,10.1
Ямаа,22,2013,Сүхбаатар,12.2
Ямаа,22,2014,Сүхбаатар,3.9
Ямаа,22,2015,Сүхбаатар,6.7
Ямаа,22,2016,Сүхбаатар,92.1
Ямаа,22,2017,Сүхбаатар,3.3
Ямаа,22,2018,Сүхбаатар,34.2
Ямаа,22,2019,Сүхбаатар,17
Ямаа,22,2020,Сүхбаатар,19.6
Ямаа,22,2021,Сүхбаатар,19.7
Ямаа,22,2022,Сүхбаатар,6.3
Ямаа,22,2023,Сүхбаатар,248.1
Ямаа,22,2024,Сүхбаатар,548.8
Ямаа,23,1991,Хэнтий,18.9
Ямаа,23,1992,Хэнтий,6.8
Ямаа,23,1993,Хэнтий,7.4
Ямаа,23,1994,Хэнтий,8.9
Ямаа,23,1995,Хэнтий,6.5
Ямаа,23,1996,Хэнтий,5.5
Ямаа,23,1997,Хэнтий,3.9
Ямаа,23,1998,Хэнтий,3.2
Ямаа,23,1999,Хэнтий,9.5
Ямаа,23,2000,Хэнтий,9
Ямаа,23,2001,Хэнтий,42.1
Ямаа,23,2002,Хэнтий,11.7
Ямаа,23,2003,Хэнтий,21.2
Ямаа,23,2004,Хэнтий,6.4
Ямаа,23,2005,Хэнтий,8.9
Ямаа,23,2006,Хэнтий,15.9
Ямаа,23,2007,Хэнтий,9.6
Ямаа,23,2008,Хэнтий,107.5
Ямаа,23,2009,Хэнтий,46.9
Ямаа,23,2010,Хэнтий,102.8
Ямаа,23,2011,Хэнтий,13.2
Ямаа,23,2012,Хэнтий,15.7
Ямаа,23,2013,Хэнтий,15.4
Ямаа,23,2014,Хэнтий,12.8
Ямаа,23,2015,Хэнтий,17.2
Ямаа,23,2016,Хэнтий,21.1
Ямаа,23,2017,Хэнтий,27.4
Ямаа,23,2018,Хэнтий,75.9
Ямаа,23,2019,Хэнтий,85.3
Ямаа,23,2020,Хэнтий,121.1
Ямаа,23,2021,Хэнтий,98.6
Ямаа,23,2022,Хэнтий,80.6
Ямаа,23,2023,Хэнтий,326.5
Ямаа,23,2024,Хэнтий,437.5
Ямаа,41,1991,Төв,12.6
Ямаа,41,1992,Төв,3.9
Ямаа,41,1993,Төв,5.4
Ямаа,41,1994,Төв,8.6
Ямаа,41,1995,Төв,3.6
Ямаа,41,1996,Төв,3.4
Ямаа,41,1997,Төв,3.6
Ямаа,41,1998,Төв,3.5
Ямаа,41,1999,Төв,19.8
Ямаа,41,2000,Төв,40.9
Ямаа,41,2001,Төв,87.5
Ямаа,41,2002,Төв,11.7
Ямаа,41,2003,Төв,68.4
Ямаа,41,2004,Төв,10.8
Ямаа,41,2005,Төв,5.8
Ямаа,41,2006,Төв,5.1
Ямаа,41,2007,Төв,4.4
Ямаа,41,2008,Төв,35.3
Ямаа,41,2009,Төв,12.6
Ямаа,41,2010,Төв,234.5
Ямаа,41,2011,Төв,9.1
Ямаа,41,2012,Төв,8.8
Ямаа,41,2013,Төв,18.4
Ямаа,41,2014,Төв,8.4
Ямаа,41,2015,Төв,24.6
Ямаа,41,2016,Төв,50.3
Ямаа,41,2017,Төв,24.5
Ямаа,41,2018,Төв,80.4
Ямаа,41,2019,Төв,26.1
Ямаа,41,2020,Төв,44.7
Ямаа,41,2021,Төв,77.1
Ямаа,41,2022,Төв,15.5
Ямаа,41,2023,Төв,74.6
Ямаа,41,2024,Төв,263.9
Ямаа,42,1991,Говьсүмбэр,0.9
Ямаа,42,1992,Говьсүмбэр,0.5
Ямаа,42,1993,Говьсүмбэр,0.3
Ямаа,42,1994,Говьсүмбэр,1.2
Ямаа,42,1995,Говьсүмбэр,0.4
Ямаа,42,1996,Говьсүмбэр,0.3
Ямаа,42,1997,Говьсүмбэр,1
Ямаа,42,1998,Говьсүмбэр,0.1
Ямаа,42,1999,Говьсүмбэр,0.6
Ямаа,42,2000,Говьсүмбэр,3.2
Ямаа,42,2001,Говьсүмбэр,12.5
Ямаа,42,2002,Говьсүмбэр,0.2
Ямаа,42,2003,Говьсүмбэр,0.1
Ямаа,42,2004,Говьсүмбэр,0.1
Ямаа,42,2005,Говьсүмбэр,0.2
Ямаа,42,2006,Говьсүмбэр,0.4
Ямаа,42,2007,Говьсүмбэр,0
Ямаа,42,2008,Говьсүмбэр,3.5
Ямаа,42,2009,Говьсүмбэр,4
Ямаа,42,2010,Говьсүмбэр,8.9
Ямаа,42,2011,Говьсүмбэр,0.1
Ямаа,42,2012,Говьсүмбэр,0.5
Ямаа,42,2013,Говьсүмбэр,1.1
Ямаа,42,2014,Говьсүмбэр,0.9
Ямаа,42,2015,Говьсүмбэр,1
Ямаа,42,2016,Говьсүмбэр,8.7
Ямаа,42,2017,Говьсүмбэр,1.5
Ямаа,42,2018,Говьсүмбэр,19.7
Ямаа,42,2019,Говьсүмбэр,2.6
Ямаа,42,2020,Говьсүмбэр,8.1
Ямаа,42,2021,Говьсүмбэр,20.9
Ямаа,42,2022,Говьсүмбэр,1
Ямаа,42,2023,Говьсүмбэр,2.5
Ямаа,42,2024,Говьсүмбэр,49.7
Ямаа,43,1991,Сэлэнгэ,0.7
Ямаа,43,1992,Сэлэнгэ,0.7
Ямаа,43,1993,Сэлэнгэ,1.9
Ямаа,43,1994,Сэлэнгэ,1
Ямаа,43,1995,Сэлэнгэ,2
Ямаа,43,1996,Сэлэнгэ,1.8
Ямаа,43,1997,Сэлэнгэ,1.2
Ямаа,43,1998,Сэлэнгэ,1
Ямаа,43,1999,Сэлэнгэ,1.9
Ямаа,43,2000,Сэлэнгэ,2.2
Ямаа,43,2001,Сэлэнгэ,11.1
Ямаа,43,2002,Сэлэнгэ,2.2
Ямаа,43,2003,Сэлэнгэ,22.2
Ямаа,43,2004,Сэлэнгэ,1.8
Ямаа,43,2005,Сэлэнгэ,1.2
Ямаа,43,2006,Сэлэнгэ,0.7
Ямаа,43,2007,Сэлэнгэ,0.5
