species,hses_code,year,aimag_mn,livestock
Үхэр,61,1990,Орхон,13.4
Үхэр,61,1991,Орхон,16.6
Үхэр,61,1992,Орхон,19.7
Үхэр,61,1993,Орхон,20.4
Үхэр,61,1994,Орхон,20.5
Үхэр,61,1995,Орхон,24.5
Үхэр,61,1996,Орхон,25.5
Үхэр,61,1997,Орхон,22.7
Үхэр,61,1998,Орхон,24
Үхэр,61,1999,Орхон,27.8
Үхэр,61,2000,Орхон,26.2
Үхэр,61,2001,Орхон,22.3
Үхэр,61,2002,Орхон,20.6
Үхэр,61,2003,Орхон,11.9
Үхэр,61,2004,Орхон,11.4
Үхэр,61,2005,Орхон,13.2
Үхэр,61,2006,Орхон,15.5
Үхэр,61,2007,Орхон,18.3
Үхэр,61,2008,Орхон,21.1
Үхэр,61,2009,Орхон,21.9
Үхэр,61,2010,Орхон,17.8
Үхэр,61,2011,Орхон,18.8
Үхэр,61,2012,Орхон,20.5
Үхэр,61,2013,Орхон,21.6
Үхэр,61,2014,Орхон,18.2
Үхэр,61,2015,Орхон,19.2
Үхэр,61,2016,Орхон,21.6
Үхэр,61,2017,Орхон,21.9
Үхэр,61,2018,Орхон,17.5
Үхэр,61,2019,Орхон,19
Үхэр,61,2020,Орхон,20.3
Үхэр,61,2021,Орхон,24.3
Үхэр,61,2022,Орхон,27.6
Үхэр,61,2023,Орхон,32
Үхэр,61,2024,Орхон,34.8
Үхэр,62,1970,Өвөрхангай,167.7
Үхэр,62,1971,Өвөрхангай,167.5
Үхэр,62,1972,Өвөрхангай,170
Үхэр,62,1973,Өвөрхангай,169.7
Үхэр,62,1974,Өвөрхангай,174.5
Үхэр,62,1975,Өвөрхангай,185.3
Үхэр,62,1976,Өвөрхангай,196
Үхэр,62,1977,Өвөрхангай,205
Үхэр,62,1978,Өвөрхангай,213.3
Үхэр,62,1979,Өвөрхангай,214.1
Үхэр,62,1980,Өвөрхангай,199
Үхэр,62,1981,Өвөрхангай,180.7
Үхэр,62,1982,Өвөрхангай,180.7
Үхэр,62,1983,Өвөрхангай,168.4
Үхэр,62,1984,Өвөрхангай,168
Үхэр,62,1985,Өвөрхангай,167.9
Үхэр,62,1986,Өвөрхангай,174.1
Үхэр,62,1987,Өвөрхангай,178.2
Үхэр,62,1988,Өвөрхангай,177.3
Үхэр,62,1989,Өвөрхангай,187
Үхэр,62,1990,Өвөрхангай,200.5
Үхэр,62,1991,Өвөрхангай,198.2
Үхэр,62,1992,Өвөрхангай,197.9
Үхэр,62,1993,Өвөрхангай,205.7
Үхэр,62,1994,Өвөрхангай,235.8
Үхэр,62,1995,Өвөрхангай,270.7
Үхэр,62,1996,Өвөрхангай,268.2
Үхэр,62,1997,Өвөрхангай,271.8
Үхэр,62,1998,Өвөрхангай,282.4
Үхэр,62,1999,Өвөрхангай,296
Үхэр,62,2000,Өвөрхангай,174.8
Үхэр,62,2001,Өвөрхангай,99.3
Үхэр,62,2002,Өвөрхангай,75.3
Үхэр,62,2003,Өвөрхангай,83
Үхэр,62,2004,Өвөрхангай,91.2
Үхэр,62,2005,Өвөрхангай,99.7
Үхэр,62,2006,Өвөрхангай,111.1
Үхэр,62,2007,Өвөрхангай,133.5
Үхэр,62,2008,Өвөрхангай,134.8
Үхэр,62,2009,Өвөрхангай,141.1
Үхэр,62,2010,Өвөрхангай,76.2
Үхэр,62,2011,Өвөрхангай,90.6
Үхэр,62,2012,Өвөрхангай,114
Үхэр,62,2013,Өвөрхангай,144.9
Үхэр,62,2014,Өвөрхангай,183.3
Үхэр,62,2015,Өвөрхангай,217.6
Үхэр,62,2016,Өвөрхангай,259.9
Үхэр,62,2017,Өвөрхангай,298.2
Үхэр,62,2018,Өвөрхангай,272.3
Үхэр,62,2019,Өвөрхангай,292.4
Үхэр,62,2020,Өвөрхангай,251.8
Үхэр,62,2021,Өвөрхангай,239.7
Үхэр,62,2022,Өвөрхангай,277.6
Үхэр,62,2023,Өвөрхангай,312.4
Үхэр,62,2024,Өвөрхангай,367.4
Үхэр,63,1970,Булган,132.7
Үхэр,63,1971,Булган,131.6
Үхэр,63,1972,Булган,130.6
Үхэр,63,1973,Булган,131.6
Үхэр,63,1974,Булган,139.7
Үхэр,63,1975,Булган,146.5
Үхэр,63,1976,Булган,146.7
Үхэр,63,1977,Булган,145.2
Үхэр,63,1978,Булган,153.1
Үхэр,63,1979,Булган,153.5
Үхэр,63,1980,Булган,146.8
Үхэр,63,1981,Булган,149.1
Үхэр,63,1982,Булган,154.8
Үхэр,63,1983,Булган,156.4
Үхэр,63,1984,Булган,156.6
Үхэр,63,1985,Булган,155.4
Үхэр,63,1986,Булган,154.9
Үхэр,63,1987,Булган,152.9
Үхэр,63,1988,Булган,155.8
Үхэр,63,1989,Булган,165
Үхэр,63,1990,Булган,175
Үхэр,63,1991,Булган,176.9
Үхэр,63,1992,Булган,180.4
Үхэр,63,1993,Булган,173.2
Үхэр,63,1994,Булган,188.6
Үхэр,63,1995,Булган,206.5
Үхэр,63,1996,Булган,220.3
Үхэр,63,1997,Булган,232.1
Үхэр,63,1998,Булган,247.9
Үхэр,63,1999,Булган,264.4
Үхэр,63,2000,Булган,225.8
Үхэр,63,2001,Булган,160
Үхэр,63,2002,Булган,141.1
Үхэр,63,2003,Булган,85.2
Үхэр,63,2004,Булган,84.5
Үхэр,63,2005,Булган,98.1
Үхэр,63,2006,Булган,114.9
Үхэр,63,2007,Булган,138.5
Үхэр,63,2008,Булган,162.2
Үхэр,63,2009,Булган,183.9
Үхэр,63,2010,Булган,176.1
Үхэр,63,2011,Булган,180.9
Үхэр,63,2012,Булган,195.1
Үхэр,63,2013,Булган,221
Үхэр,63,2014,Булган,259.3
Үхэр,63,2015,Булган,281.6
Үхэр,63,2016,Булган,293.6
Үхэр,63,2017,Булган,283.9
Үхэр,63,2018,Булган,255.3
Үхэр,63,2019,Булган,282.4
Үхэр,63,2020,Булган,269.8
Үхэр,63,2021,Булган,293.7
Үхэр,63,2022,Булган,332.2
Үхэр,63,2023,Булган,347.2
Үхэр,63,2024,Булган,358
Үхэр,64,1970,Баянхонгор,119.8
Үхэр,64,1971,Баянхонгор,123.8
Үхэр,64,1972,Баянхонгор,124.7
Үхэр,64,1973,Баянхонгор,126.5
Үхэр,64,1974,Баянхонгор,125.1
Үхэр,64,1975,Баянхонгор,129.6
Үхэр,64,1976,Баянхонгор,131.5
Үхэр,64,1977,Баянхонгор,139.3
Үхэр,64,1978,Баянхонгор,140.8
Үхэр,64,1979,Баянхонгор,138.1
Үхэр,64,1980,Баянхонгор,136.1
Үхэр,64,1981,Баянхонгор,135.2
Үхэр,64,1982,Баянхонгор,139.1
Үхэр,64,1983,Баянхонгор,134.1
Үхэр,64,1984,Баянхонгор,121.9
Үхэр,64,1985,Баянхонгор,111.1
Үхэр,64,1986,Баянхонгор,112.4
Үхэр,64,1987,Баянхонгор,117.7
Үхэр,64,1988,Баянхонгор,112.3
Үхэр,64,1989,Баянхонгор,118.9
Үхэр,64,1990,Баянхонгор,128.2
Үхэр,64,1991,Баянхонгор,130.5
Үхэр,64,1992,Баянхонгор,132.8
Үхэр,64,1993,Баянхонгор,125.1
Үхэр,64,1994,Баянхонгор,145
Үхэр,64,1995,Баянхонгор,169.8
Үхэр,64,1996,Баянхонгор,181.5
Үхэр,64,1997,Баянхонгор,192.1
Үхэр,64,1998,Баянхонгор,196.9
Үхэр,64,1999,Баянхонгор,198.4
Үхэр,64,2000,Баянхонгор,158.1
Үхэр,64,2001,Баянхонгор,109
Үхэр,64,2002,Баянхонгор,82.6
Үхэр,64,2003,Баянхонгор,85.3
Үхэр,64,2004,Баянхонгор,90.6
Үхэр,64,2005,Баянхонгор,96.7
Үхэр,64,2006,Баянхонгор,108.9
Үхэр,64,2007,Баянхонгор,118.4
Үхэр,64,2008,Баянхонгор,122.4
Үхэр,64,2009,Баянхонгор,127.2
Үхэр,64,2010,Баянхонгор,101.5
Үхэр,64,2011,Баянхонгор,110.9
Үхэр,64,2012,Баянхонгор,127.9
Үхэр,64,2013,Баянхонгор,145.7
Үхэр,64,2014,Баянхонгор,170.8
Үхэр,64,2015,Баянхонгор,189
Үхэр,64,2016,Баянхонгор,213.8
Үхэр,64,2017,Баянхонгор,240.3
Үхэр,64,2018,Баянхонгор,239.8
Үхэр,64,2019,Баянхонгор,257.6
Үхэр,64,2020,Баянхонгор,245.8
Үхэр,64,2021,Баянхонгор,197.9
Үхэр,64,2022,Баянхонгор,223
Үхэр,64,2023,Баянхонгор,238.2
Үхэр,64,2024,Баянхонгор,221.5
Үхэр,65,1970,Архангай,233.9
Үхэр,65,1971,Архангай,235
Үхэр,65,1972,Архангай,231.4
Үхэр,65,1973,Архангай,232.4
Үхэр,65,1974,Архангай,241.7
Үхэр,65,1975,Архангай,248.5
Үхэр,65,1976,Архангай,247.5
Үхэр,65,1977,Архангай,241.5
Үхэр,65,1978,Архангай,254.1
Үхэр,65,1979,Архангай,254.8
Үхэр,65,1980,Архангай,247.7
Үхэр,65,1981,Архангай,249.4
Үхэр,65,1982,Архангай,256.2
Үхэр,65,1983,Архангай,254
Үхэр,65,1984,Архангай,253.8
Үхэр,65,1985,Архангай,249.5
Үхэр,65,1986,Архангай,257
Үхэр,65,1987,Архангай,259.1
Үхэр,65,1988,Архангай,259.5
Үхэр,65,1989,Архангай,272.8
Үхэр,65,1990,Архангай,294.9
Үхэр,65,1991,Архангай,289.5
Үхэр,65,1992,Архангай,283
Үхэр,65,1993,Архангай,284.1
Үхэр,65,1994,Архангай,315.4
Үхэр,65,1995,Архангай,336.1
Үхэр,65,1996,Архангай,369.4
Үхэр,65,1997,Архангай,403.2
Үхэр,65,1998,Архангай,428.1
Үхэр,65,1999,Архангай,464
Үхэр,65,2000,Архангай,428.6
Үхэр,65,2001,Архангай,277.3
Үхэр,65,2002,Архангай,253.4
Үхэр,65,2003,Архангай,230.9
Үхэр,65,2004,Архангай,231.7
Үхэр,65,2005,Архангай,253.2
Үхэр,65,2006,Архангай,281.4
Үхэр,65,2007,Архангай,316.3
Үхэр,65,2008,Архангай,352.8
Үхэр,65,2009,Архангай,385.9
Үхэр,65,2010,Архангай,302
Үхэр,65,2011,Архангай,335.9
Үхэр,65,2012,Архангай,371.1
Үхэр,65,2013,Архангай,427.2
Үхэр,65,2014,Архангай,502.6
Үхэр,65,2015,Архангай,544.2
Үхэр,65,2016,Архангай,581.2
Үхэр,65,2017,Архангай,628.8
Үхэр,65,2018,Архангай,621.2
Үхэр,65,2019,Архангай,710.1
Үхэр,65,2020,Архангай,679
Үхэр,65,2021,Архангай,722.2
Үхэр,65,2022,Архангай,814.5
Үхэр,65,2023,Архангай,741
Үхэр,65,2024,Архангай,665
Үхэр,67,1970,Хөвсгөл,220.9
Үхэр,67,1971,Хөвсгөл,228.9
Үхэр,67,1972,Хөвсгөл,230.3
Үхэр,67,1973,Хөвсгөл,234
Үхэр,67,1974,Хөвсгөл,247.6
Үхэр,67,1975,Хөвсгөл,255.2
Үхэр,67,1976,Хөвсгөл,246.2
Үхэр,67,1977,Хөвсгөл,235
Үхэр,67,1978,Хөвсгөл,241.8
Үхэр,67,1979,Хөвсгөл,236.5
Үхэр,67,1980,Хөвсгөл,339.2
Үхэр,67,1981,Хөвсгөл,237.5
Үхэр,67,1982,Хөвсгөл,241.1
Үхэр,67,1983,Хөвсгөл,249.2
Үхэр,67,1984,Хөвсгөл,263.6
Үхэр,67,1985,Хөвсгөл,276
Үхэр,67,1986,Хөвсгөл,280.8
Үхэр,67,1987,Хөвсгөл,286
Үхэр,67,1988,Хөвсгөл,288.8
Үхэр,67,1989,Хөвсгөл,300.9
Үхэр,67,1990,Хөвсгөл,322.8
Үхэр,67,1991,Хөвсгөл,327.8
Үхэр,67,1992,Хөвсгөл,332.4
Үхэр,67,1993,Хөвсгөл,327.5
Үхэр,67,1994,Хөвсгөл,355.8
Үхэр,67,1995,Хөвсгөл,388.5
Үхэр,67,1996,Хөвсгөл,415.5
Үхэр,67,1997,Хөвсгөл,442.2
Үхэр,67,1998,Хөвсгөл,458.5
Үхэр,67,1999,Хөвсгөл,482.2
Үхэр,67,2000,Хөвсгөл,416.5
Үхэр,67,2001,Хөвсгөл,236.5
Үхэр,67,2002,Хөвсгөл,235.2
Үхэр,67,2003,Хөвсгөл,231.5
Үхэр,67,2004,Хөвсгөл,238.4
Үхэр,67,2005,Хөвсгөл,254.9
Үхэр,67,2006,Хөвсгөл,286.3
Үхэр,67,2007,Хөвсгөл,321.7
Үхэр,67,2008,Хөвсгөл,346.6
Үхэр,67,2009,Хөвсгөл,359
Үхэр,67,2010,Хөвсгөл,312.4
Үхэр,67,2011,Хөвсгөл,313.8
Үхэр,67,2012,Хөвсгөл,322.1
Үхэр,67,2013,Хөвсгөл,316.8
Үхэр,67,2014,Хөвсгөл,355.4
Үхэр,67,2015,Хөвсгөл,392
Үхэр,67,2016,Хөвсгөл,436.6
Үхэр,67,2017,Хөвсгөл,461.3
Үхэр,67,2018,Хөвсгөл,482.5
Үхэр,67,2019,Хөвсгөл,514.5
Үхэр,67,2020,Хөвсгөл,501.1
Үхэр,67,2021,Хөвсгөл,556.1
Үхэр,67,2022,Хөвсгөл,627.5
Үхэр,67,2023,Хөвсгөл,637
Үхэр,67,2024,Хөвсгөл,627.7
Үхэр,81,1970,Завхан,138.9
Үхэр,81,1971,Завхан,150.9
Үхэр,81,1972,Завхан,150.4
Үхэр,81,1973,Завхан,151.1
Үхэр,81,1974,Завхан,154
Үхэр,81,1975,Завхан,154.4
Үхэр,81,1976,Завхан,153.7
Үхэр,81,1977,Завхан,146
Үхэр,81,1978,Завхан,146.8
Үхэр,81,1979,Завхан,147.8
Үхэр,81,1980,Завхан,147
Үхэр,81,1981,Завхан,141.2
Үхэр,81,1982,Завхан,135.8
Үхэр,81,1983,Завхан,138.7
Үхэр,81,1984,Завхан,145.5
Үхэр,81,1985,Завхан,152.2
Үхэр,81,1986,Завхан,157.2
Үхэр,81,1987,Завхан,165.8
Үхэр,81,1988,Завхан,167.4
Үхэр,81,1989,Завхан,179.6
Үхэр,81,1990,Завхан,195.8
Үхэр,81,1991,Завхан,195.5
Үхэр,81,1992,Завхан,194.2
Үхэр,81,1993,Завхан,189.5
Үхэр,81,1994,Завхан,226.3
Үхэр,81,1995,Завхан,258.2
Үхэр,81,1996,Завхан,275.4
Үхэр,81,1997,Завхан,283.8
Үхэр,81,1998,Завхан,281.9
Үхэр,81,1999,Завхан,271.4
Үхэр,81,2000,Завхан,158
Үхэр,81,2001,Завхан,88.8
Үхэр,81,2002,Завхан,83.2
Үхэр,81,2003,Завхан,87.4
Үхэр,81,2004,Завхан,96.3
Үхэр,81,2005,Завхан,107.2
Үхэр,81,2006,Завхан,127.2
Үхэр,81,2007,Завхан,147
Үхэр,81,2008,Завхан,149.8
Үхэр,81,2009,Завхан,137.4
Үхэр,81,2010,Завхан,73.7
Үхэр,81,2011,Завхан,83.3
Үхэр,81,2012,Завхан,98.3
Үхэр,81,2013,Завхан,115.3
Үхэр,81,2014,Завхан,138.9
Үхэр,81,2015,Завхан,158.9
Үхэр,81,2016,Завхан,172.4
Үхэр,81,2017,Завхан,192.2
Үхэр,81,2018,Завхан,205
Үхэр,81,2019,Завхан,228.7
Үхэр,81,2020,Завхан,225
Үхэр,81,2021,Завхан,245.2
Үхэр,81,2022,Завхан,265.5
Үхэр,81,2023,Завхан,236.4
Үхэр,81,2024,Завхан,220.3
Үхэр,82,1970,Говь-Алтай,66.6
Үхэр,82,1971,Говь-Алтай,74.3
Үхэр,82,1972,Говь-Алтай,80.9
Үхэр,82,1973,Говь-Алтай,84.1
Үхэр,82,1974,Говь-Алтай,87.8
Үхэр,82,1975,Говь-Алтай,88.3
Үхэр,82,1976,Говь-Алтай,92.5
Үхэр,82,1977,Говь-Алтай,95.3
Үхэр,82,1978,Говь-Алтай,99
Үхэр,82,1979,Говь-Алтай,96.3
Үхэр,82,1980,Говь-Алтай,99.4
Үхэр,82,1981,Говь-Алтай,96.7
Үхэр,82,1982,Говь-Алтай,89.8
Үхэр,82,1983,Говь-Алтай,83.1
Үхэр,82,1984,Говь-Алтай,67.1
Үхэр,82,1985,Говь-Алтай,70.4
Үхэр,82,1986,Говь-Алтай,71.2
Үхэр,82,1987,Говь-Алтай,75.1
Үхэр,82,1988,Говь-Алтай,77.2
Үхэр,82,1989,Говь-Алтай,81.4
Үхэр,82,1990,Говь-Алтай,79.7
Үхэр,82,1991,Говь-Алтай,79.3
Үхэр,82,1992,Говь-Алтай,76.4
Үхэр,82,1993,Говь-Алтай,68.4
Үхэр,82,1994,Говь-Алтай,81.9
Үхэр,82,1995,Говь-Алтай,95.2
Үхэр,82,1996,Говь-Алтай,95.9
Үхэр,82,1997,Говь-Алтай,87.4
Үхэр,82,1998,Говь-Алтай,85.2
Үхэр,82,1999,Говь-Алтай,79.2
Үхэр,82,2000,Говь-Алтай,60
Үхэр,82,2001,Говь-Алтай,39.9
Үхэр,82,2002,Говь-Алтай,16.5
Үхэр,82,2003,Говь-Алтай,19.9
Үхэр,82,2004,Говь-Алтай,24.8
Үхэр,82,2005,Говь-Алтай,30.6
Үхэр,82,2006,Говь-Алтай,37.5
Үхэр,82,2007,Говь-Алтай,42.4
Үхэр,82,2008,Говь-Алтай,42
Үхэр,82,2009,Говь-Алтай,36.3
Үхэр,82,2010,Говь-Алтай,18.4
Үхэр,82,2011,Говь-Алтай,22.1
Үхэр,82,2012,Говь-Алтай,29.5
Үхэр,82,2013,Говь-Алтай,39.4
Үхэр,82,2014,Говь-Алтай,49.4
Үхэр,82,2015,Говь-Алтай,58.8
Үхэр,82,2016,Говь-Алтай,71.1
Үхэр,82,2017,Говь-Алтай,85.4
Үхэр,82,2018,Говь-Алтай,85.2
Үхэр,82,2019,Говь-Алтай,84.5
Үхэр,82,2020,Говь-Алтай,75.9
Үхэр,82,2021,Говь-Алтай,69.6
Үхэр,82,2022,Говь-Алтай,74.8
Үхэр,82,2023,Говь-Алтай,74.6
Үхэр,82,2024,Говь-Алтай,81.8
Үхэр,83,1970,Баян-Өлгий,76.4
Үхэр,83,1971,Баян-Өлгий,85.1
Үхэр,83,1972,Баян-Өлгий,84.2
Үхэр,83,1973,Баян-Өлгий,89.2
Үхэр,83,1974,Баян-Өлгий,94.7
Үхэр,83,1975,Баян-Өлгий,82.5
Үхэр,83,1976,Баян-Өлгий,79.3
Үхэр,83,1977,Баян-Өлгий,73.5
Үхэр,83,1978,Баян-Өлгий,73.9
Үхэр,83,1979,Баян-Өлгий,76.6
Үхэр,83,1980,Баян-Өлгий,82.6
Үхэр,83,1981,Баян-Өлгий,87.7
Үхэр,83,1982,Баян-Өлгий,91.5
Үхэр,83,1983,Баян-Өлгий,91
Үхэр,83,1984,Баян-Өлгий,95
Үхэр,83,1985,Баян-Өлгий,104
Үхэр,83,1986,Баян-Өлгий,106.4
Үхэр,83,1987,Баян-Өлгий,109.1
Үхэр,83,1988,Баян-Өлгий,109.9
Үхэр,83,1989,Баян-Өлгий,111.6
Үхэр,83,1990,Баян-Өлгий,117.7
Үхэр,83,1991,Баян-Өлгий,96
Үхэр,83,1992,Баян-Өлгий,85.9
Үхэр,83,1993,Баян-Өлгий,82.1
Үхэр,83,1994,Баян-Өлгий,99.1
Үхэр,83,1995,Баян-Өлгий,119.4
Үхэр,83,1996,Баян-Өлгий,128.6
Үхэр,83,1997,Баян-Өлгий,133.3
Үхэр,83,1998,Баян-Өлгий,115.1
Үхэр,83,1999,Баян-Өлгий,114
Үхэр,83,2000,Баян-Өлгий,96.3
Үхэр,83,2001,Баян-Өлгий,85.6
Үхэр,83,2002,Баян-Өлгий,84.3
Үхэр,83,2003,Баян-Өлгий,87.5
Үхэр,83,2004,Баян-Өлгий,86
Үхэр,83,2005,Баян-Өлгий,80.5
Үхэр,83,2006,Баян-Өлгий,88.8
Үхэр,83,2007,Баян-Өлгий,94.8
Үхэр,83,2008,Баян-Өлгий,82.2
Үхэр,83,2009,Баян-Өлгий,70.7
Үхэр,83,2010,Баян-Өлгий,66.1
Үхэр,83,2011,Баян-Өлгий,80.8
Үхэр,83,2012,Баян-Өлгий,87.2
Үхэр,83,2013,Баян-Өлгий,105.1
Үхэр,83,2014,Баян-Өлгий,127.4
Үхэр,83,2015,Баян-Өлгий,144.8
Үхэр,83,2016,Баян-Өлгий,155.6
Үхэр,83,2017,Баян-Өлгий,161
Үхэр,83,2018,Баян-Өлгий,155.9
Үхэр,83,2019,Баян-Өлгий,158.6
Үхэр,83,2020,Баян-Өлгий,159.5
Үхэр,83,2021,Баян-Өлгий,181.9
Үхэр,83,2022,Баян-Өлгий,186.3
Үхэр,83,2023,Баян-Өлгий,175.5
Үхэр,83,2024,Баян-Өлгий,183.9
Үхэр,84,1970,Ховд,93
Үхэр,84,1971,Ховд,102.8
Үхэр,84,1972,Ховд,110.6
Үхэр,84,1973,Ховд,115
Үхэр,84,1974,Ховд,117.2
Үхэр,84,1975,Ховд,114
Үхэр,84,1976,Ховд,114.2
Үхэр,84,1977,Ховд,105.3
Үхэр,84,1978,Ховд,103.6
Үхэр,84,1979,Ховд,104
Үхэр,84,1980,Ховд,104.1
Үхэр,84,1981,Ховд,109.8
Үхэр,84,1982,Ховд,106.1
Үхэр,84,1983,Ховд,101.2
Үхэр,84,1984,Ховд,95.5
Үхэр,84,1985,Ховд,109
Үхэр,84,1986,Ховд,115.7
Үхэр,84,1987,Ховд,123.2
Үхэр,84,1988,Ховд,130.6
Үхэр,84,1989,Ховд,133.9
Үхэр,84,1990,Ховд,136.9
Үхэр,84,1991,Ховд,131.2
Үхэр,84,1992,Ховд,131.4
Үхэр,84,1993,Ховд,137.6
Үхэр,84,1994,Ховд,158
Үхэр,84,1995,Ховд,179.4
Үхэр,84,1996,Ховд,179.8
Үхэр,84,1997,Ховд,169.3
Үхэр,84,1998,Ховд,146
Үхэр,84,1999,Ховд,151
Үхэр,84,2000,Ховд,137.3
Үхэр,84,2001,Ховд,93.6
Үхэр,84,2002,Ховд,72.4
Үхэр,84,2003,Ховд,73.7
Үхэр,84,2004,Ховд,83.6
Үхэр,84,2005,Ховд,94.6
Үхэр,84,2006,Ховд,105.2
Үхэр,84,2007,Ховд,115.2
Үхэр,84,2008,Ховд,109.3
Үхэр,84,2009,Ховд,97.9
Үхэр,84,2010,Ховд,81
Үхэр,84,2011,Ховд,87.6
Үхэр,84,2012,Ховд,100.7
Үхэр,84,2013,Ховд,115.1
Үхэр,84,2014,Ховд,138.2
Үхэр,84,2015,Ховд,156.1
Үхэр,84,2016,Ховд,182.1
Үхэр,84,2017,Ховд,200.5
Үхэр,84,2018,Ховд,193.7
Үхэр,84,2019,Ховд,187.1
Үхэр,84,2020,Ховд,187.1
Үхэр,84,2021,Ховд,207.6
Үхэр,84,2022,Ховд,205.2
Үхэр,84,2023,Ховд,196.2
Үхэр,84,2024,Ховд,219.2
Үхэр,85,1970,Увс,122.5
Үхэр,85,1971,Увс,131.1
Үхэр,85,1972,Увс,123
Үхэр,85,1973,Увс,124
Үхэр,85,1974,Увс,126.3
Үхэр,85,1975,Увс,118
Үхэр,85,1976,Увс,106.5
Үхэр,85,1977,Увс,109.2
Үхэр,85,1978,Увс,110.5
Үхэр,85,1979,Увс,112
Үхэр,85,1980,Увс,113.6
Үхэр,85,1981,Увс,111.5
Үхэр,85,1982,Увс,113.7
Үхэр,85,1983,Увс,116.5
Үхэр,85,1984,Увс,121.1
Үхэр,85,1985,Увс,128.4
Үхэр,85,1986,Увс,135.7
Үхэр,85,1987,Увс,144.9
