status,path,table_id,text,type,url
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Жендэр",DT_NSO_3800_008V2.px,"СҮҮЛИЙН 12 САРД ХАМТРАГЧИЙН ХҮЧИРХИЙЛЭЛД ӨРТСӨН ЭМЭГТЭЙЧҮҮД, хүчирхийллийн хэлбэр, боловсролын түвшнээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Gender/DT_NSO_3800_008V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_001V1.px,ЯДУУРЛЫН ТҮВШИН,t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_001V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_002V1.px,"ЯДУУРЛЫН ТҮВШИН, бүсээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_002V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_003V1.px,"ЯДУУРЛЫН ГҮНЗГИЙРЭЛТ, хот, хөдөө, суурьшлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_003V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_004V1.px,"ЯДУУРЛЫН ГҮНЗГИЙРЭЛТ, бүсээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_004V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_005V1.px,YНДЭСНИЙ НИЙТ ХЭРЭГЛЭЭНД ХАМГИЙН БАГА ХЭРЭГЛЭЭТЭЙ ХҮН АМЫН ХЭРЭГЛЭЭНИЙ ЭЗЛЭХ ХУВИЙН ЖИН,t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_005V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_006V1.px,НЭГ ХҮНД НОГДОХ ДОТООДЫН НИЙТ БҮТЭЭГДЭХҮҮН,t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_006V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_007V1.px,"АЖИЛЛАХ ХҮЧНИЙ ОРОЛЦООНЫ ТҮВШИН, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_007V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_008V1.px,"15-24 НАСНЫ ЗАЛУУЧУУДЫН АЖИЛГҮЙДЛИЙН ТҮВШИН, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_008V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_009V1.px,"БАГА БОЛОВСРОЛЫН ХАМРАН СУРГАЛТЫН ЦЭВЭР ЖИН, аймаг, нийслэлээр, хувь",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_009V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_010V1.px,"НЭГДҮГЭЭР АНГИД ЭЛСЭН ОРООД 5 ДУГААР АНГИ ХҮРТЭЛ СУРАЛЦАГДЫН ХУВЬ, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_010V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_011V1.px,"15-24 НАСНЫ ЗАЛУУЧУУДЫН БИЧИГ ҮСЭГ ТАЙЛАГДАЛТЫН ХУВЬ, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_011V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_012V1.px,"БАГА БОЛОВСРОЛ ЭЗЭМШИЖ БАЙГАА ОХИД, ХӨВГҮҮДИЙН ХАРЬЦАА, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_012V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_013V1.px,"ЕРӨНХИЙ БОЛОВСРОЛ ЭЗЭМШИЖ БАЙГАА ОХИД, ХӨВГҮҮДИЙН ХАРЬЦАА, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_013V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_014V1.px,"ДЭЭД БОЛОВСРОЛ ЭЗЭМШИЖ БАЙГАА ЭМЭГТЭЙ, ЭРЭГТЭЙЧҮҮДИЙН ТООНЫ ХАРЬЦАА, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_014V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_015V1.px,"ХӨДӨӨ АЖ АХУЙН БУС САЛБАРТ ЦАЛИНТАЙ АЖИЛЛАГЧ ЭМЭГТЭЙЧҮҮДИЙН ХУВИЙН ЖИН, аймаг, нийслэлээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_015V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Мянганы хөгжлийн зорилтын шалгуур үзүүлэлтүүд",DT_NSO_2800_016V1.px,УЛСЫН ИХ ХУРАЛД СОНГОГДСОН ЭМЭГТЭЙЧҮҮДИЙН ЭЗЛЭХ ХУВЬ,t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Millennium%20Development%20Goals%20Indicators/DT_NSO_2800_016V1.px
