gamma,N,N_low,N_high,beta_low,se_low,p_low,beta_high,se_high,p_high,objective_value,warning_flag,warning_note
1.6630239581490929,3188,1988,1200,0.10685303254998114,0.01035226488869226,1.1096301025428223e-9,0.094209635302737,0.013191022771517326,4.829390668936381e-7,46031.661009450574,FALSE,
1.6680963570651373,3188,1988,1200,0.10685303254998114,0.01035226488869226,1.1096301025428223e-9,0.094209635302737,0.013191022771517326,4.829390668936381e-7,46031.661009450574,FALSE,
1.6731687559811816,3188,1988,1200,0.10685303254998114,0.01035226488869226,1.1096301025428223e-9,0.094209635302737,0.013191022771517326,4.829390668936381e-7,46031.661009450574,FALSE,
1.678241154897226,3188,1988,1200,0.10685303254998114,0.01035226488869226,1.1096301025428223e-9,0.094209635302737,0.013191022771517326,4.829390668936381e-7,46031.661009450574,FALSE,
1.6833135538132704,3188,1988,1200,0.10685303254998114,0.01035226488869226,1.1096301025428223e-9,0.094209635302737,0.013191022771517326,4.829390668936381e-7,46031.661009450574,FALSE,
1.916643903951314,3188,2808,380,0.10325505682852526,0.01189413308298308,2.1685401764950747e-8,0.10432353815022516,0.0119344325933346,1.932893303307747e-8,46035.64315092171,FALSE,
1.9217163028673583,3188,2808,380,0.10325505682852526,0.01189413308298308,2.1685401764950747e-8,0.10432353815022516,0.0119344325933346,1.932893303307747e-8,46035.64315092171,FALSE,
1.6072275700726042,3188,1940,1248,0.10631739335992334,0.010504451100349187,1.568348464270644e-9,0.09643693820217716,0.01252236496149533,1.5078096983891686e-7,46035.756823413925,FALSE,
1.9064991061192251,3188,2786,402,0.10316350930873056,0.011943987378810169,2.3589519328344583e-8,0.10509458399034718,0.011732421984871465,1.2837331313608525e-8,46036.47011123639,FALSE,
1.9572230952796692,3188,2870,318,0.10322754903648433,0.01189945598044574,2.1944156769694562e-8,0.10464412190501521,0.011773899974569856,1.4641201313991892e-8,46036.78572582179,FALSE,
1.8963543082871364,3188,2737,451,0.10298674943122609,0.01196829221514805,2.5100914995981927e-8,0.10637589678967403,0.011688646533294727,9.822460284241448e-9,46037.307226352175,FALSE,
1.952150696363625,3188,2847,341,0.10322503451562551,0.01188867952214652,2.16250079050493e-8,0.10475162230726906,0.01185890486283874,1.6235197915835666e-8,46038.7807624471,FALSE,
1.0137568968954067,3188,611,2577,0.10289542907922751,0.011772875056065816,1.9378679853421142e-8,0.10355608739335827,0.01202711118397028,2.4848425278624578e-8,46041.13194045114,FALSE,
1.018829295811451,3188,611,2577,0.10289542907922751,0.011772875056065816,1.9378679853421142e-8,0.10355608739335827,0.01202711118397028,2.4848425278624578e-8,46041.13194045114,FALSE,
1.7898339310502034,3188,2532,656,0.10320034395102484,0.012322796310849168,3.922621222768093e-8,0.1043803332412587,0.010074539626944505,1.0377999712587856e-9,46043.85021467884,FALSE,
1.9318611006994473,3188,2841,347,0.10317980257720769,0.011899347617746654,2.2110111860697895e-8,0.10563368024396387,0.011730925222224999,1.1751839740988542e-8,46045.293165927586,FALSE,
1.9369334996154917,3188,2841,347,0.10317980257720769,0.011899347617746654,2.2110111860697895e-8,0.10563368024396387,0.011730925222224999,1.1751839740988542e-8,46045.293165927586,FALSE,
1.942005898531536,3188,2841,347,0.10317980257720769,0.011899347617746654,2.2110111860697895e-8,0.10563368024396387,0.011730925222224999,1.1751839740988542e-8,46045.293165927586,FALSE,
1.9470782974475807,3188,2841,347,0.10317980257720769,0.011899347617746654,2.2110111860697895e-8,0.10563368024396387,0.011730925222224999,1.1751839740988542e-8,46045.293165927586,FALSE,
1.7999787288822922,3188,2545,643,0.10316877819205203,0.012295840021757438,3.803464191854817e-8,0.10464732141479498,0.0101165310672824,1.0677136730929642e-9,46045.56578301195,FALSE,
1.3028836351099389,3188,1396,1792,0.10269805004951839,0.0114559992890746,1.2670964780233762e-8,0.10435946577779252,0.014493035062774834,4.2654014383473874e-7,46050.00235556261,FALSE,
1.6376619635688707,3188,1963,1225,0.10696359979626081,0.010308566918120547,1.010882413772088e-9,0.09473505890349097,0.01286005207058616,3.010249630279594e-7,46053.82544509276,FALSE,
1.6427343624849151,3188,1963,1225,0.10696359979626081,0.010308566918120547,1.010882413772088e-9,0.09473505890349097,0.01286005207058616,3.010249630279594e-7,46053.82544509276,FALSE,
1.6224447668207373,3188,1959,1229,0.10688367151826052,0.010339286546507245,1.0797791856058785e-9,0.09504695511969258,0.012707724276496642,2.3801040819539893e-7,46054.5431337821,FALSE,
1.6275171657367817,3188,1959,1229,0.10688367151826052,0.010339286546507245,1.0797791856058785e-9,0.09504695511969258,0.012707724276496642,2.3801040819539893e-7,46054.5431337821,FALSE,
1.6325895646528261,3188,1959,1229,0.10688367151826052,0.010339286546507245,1.0797791856058785e-9,0.09504695511969258,0.012707724276496642,2.3801040819539893e-7,46054.5431337821,FALSE,
1.8862095104550476,3188,2685,503,0.10302413126832177,0.012105155361098135,3.010659662850561e-8,0.10601748143189159,0.011687075889422426,1.0376186154887114e-8,46056.70822532508,FALSE,
1.891281909371092,3188,2685,503,0.10302413126832177,0.012105155361098135,3.010659662850561e-8,0.10601748143189159,0.011687075889422426,1.0376186154887114e-8,46056.70822532508,FALSE,
1.2724492416136721,3188,1232,1956,0.10261830078615178,0.011905746081650627,2.4421922751070593e-8,0.10444512933785598,0.0133758953590962,1.2118436164475586e-7,46060.283754864344,FALSE,
1.8709923137069142,3188,2670,518,0.10297002197309289,0.01207128816945972,2.8997517838650124e-8,0.10673435664802729,0.013294273331070227,7.777034648422152e-8,46068.52202456259,FALSE,
1.7746167343020702,3188,2514,674,0.10308090547622539,0.012083856777299633,2.898048513938e-8,0.1056826154122061,0.011237685000298045,5.616378950715415e-9,46074.055646652174,FALSE,
1.7796891332181146,3188,2514,674,0.10308090547622539,0.012083856777299633,2.898048513938e-8,0.1056826154122061,0.011237685000298045,5.616378950715415e-9,46074.055646652174,FALSE,
1.7949063299662478,3188,2540,648,0.1028744954148812,0.012476780571383489,5.0576380324147556e-8,0.10720538879857575,0.009669184157392971,3.086657536694233e-10,46079.43884595306,FALSE,
1.82026832454647,3188,2633,555,0.1031105630176218,0.012023227209929802,2.6543825193529025e-8,0.1062676556053147,0.011934910432290518,1.4202359802244878e-8,46080.00927497391,FALSE,
1.8253407234625143,3188,2633,555,0.1031105630176218,0.012023227209929802,2.6543825193529025e-8,0.1062676556053147,0.011934910432290518,1.4202359802244878e-8,46080.00927497391,FALSE,
1.8659199147908696,3188,2667,521,0.10287075178424473,0.012087682459232377,3.01291378330053e-8,0.10773795601342948,0.013547897915728012,9.061376475997561e-8,46080.78586390431,FALSE,
1.830413122378559,3188,2643,545,0.10296210921588365,0.012100857592453426,3.022944580301841e-8,0.10718187753615556,0.012486000998140566,2.6126767811101705e-8,46081.470482322955,FALSE,
1.8354855212946033,3188,2643,545,0.10296210921588365,0.012100857592453426,3.022944580301841e-8,0.10718187753615556,0.012486000998140566,2.6126767811101705e-8,46081.470482322955,FALSE,
1.0036120990633177,3188,534,2654,0.10143399153755038,0.011586192589450678,1.884376722679793e-8,0.10445585039674841,0.01262308881877164,4.770218834266209e-8,46089.60350755385,FALSE,
1.2673768426976277,3188,1208,1980,0.10162812616737434,0.012257101092965338,4.6189861210764565e-8,0.10583141767774994,0.013908674139634859,1.8213740052024987e-7,46089.65704832085,FALSE,
1.8557751169587808,3188,2660,528,0.10291694364798007,0.012103389064544456,3.0553903022215235e-8,0.10802570067938058,0.01296469601093044,4.262456951224183e-8,46095.120599766844,FALSE,
1.8608475158748252,3188,2660,528,0.10291694364798007,0.012103389064544456,3.0553903022215235e-8,0.10802570067938058,0.01296469601093044,4.262456951224183e-8,46095.120599766844,FALSE,
1.0086844979793623,3188,550,2638,0.10079834385316146,0.011962180555830803,3.5464928170328046e-8,0.10483964922659593,0.012596907487222794,4.343845419767274e-8,46095.26697210311,FALSE,
1.8151959256304255,3188,2613,575,0.10297085057760924,0.0120661236928756,2.8789692565632915e-8,0.10764764694194659,0.011081938678876474,3.213616600648409e-9,46096.11940482672,FALSE,
1.881137111539003,3188,2682,506,0.10262187002532076,0.01215795632403392,3.449144940435342e-8,0.10974679711060634,0.011920132002008836,8.069102696173595e-9,46097.12810184186,FALSE,
1.8405579202106477,3188,2651,537,0.10273633198924816,0.012165719300954272,3.4222594633161646e-8,0.1098104132440359,0.01446618010308101,1.8908200807327852e-7,46119.11394379669,FALSE,
1.845630319126692,3188,2651,537,0.10273633198924816,0.012165719300954272,3.4222594633161646e-8,0.1098104132440359,0.01446618010308101,1.8908200807327852e-7,46119.11394379669,FALSE,
1.8507027180427364,3188,2651,537,0.10273633198924816,0.012165719300954272,3.4222594633161646e-8,0.1098104132440359,0.01446618010308101,1.8908200807327852e-7,46119.11394379669,FALSE,
1.8760647126229586,3188,2673,515,0.10255108081979546,0.012195465782513988,3.669286647992367e-8,0.11114902515078083,0.012639587731941014,1.7496620655686066e-8,46125.09928536614,FALSE,
1.810123526714381,3188,2587,601,0.10280139431182377,0.012117468846745423,3.1725950212143034e-8,0.10958541058322338,0.01115502909861222,2.6422754454035363e-9,46127.24308889064,FALSE,
