source_file,survey_folder,file_name,variable_name,variable_label,family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WM15,Ярилцлагын явцад орчуулга ашигласан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WMHINT,Өрхийн ярилцлага авагчийн дугаар,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WMFIN,Дуусгах,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB3Y,Эмэгтэйн төрсөн он,demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB3M,Эмэгтэйн төрсөн сар,demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB4,Эмэгтэйн нас,demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB5,"Цэцэрлэгт явж, сургуульд сурч байсан эсэх",education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB6A,Сурч байсан хамгийн дээд шатлалын сургууль,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB6B,Сурч байсан хамгийн дээд анги/курс,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB7,Сурч байсан хамгийн дээд анги/курсээ төгссөн эсэх,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB7B,Сурч байсан хамгийн дээд шатлалын сургуулиа төгссөн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB9,Энэ (2018/2019) хичээлийн жилд сургуульд сурч байгаа эсэх,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB10A,Энэ (2018/2019) хичээлийн жилд сурч байгаа сургуулийн шатлал,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB10B,Энэ (2018/2019) хичээлийн жилд сурч байгаа анги/курс,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB11,Өмнөх (2017/2018) хичээлийн жилд сургуульд сурсан эсэх,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB12A,Өмнөх (2017/2018) хичээлийн жилд сурсан сургуулийн шатлал,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB12B,Өмнөх (2017/2018) хичээлийн жилд сурсан анги/курс,education_schooling
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB14,Өгүүлбэрийг уншиж чадсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB15,Одоогийн амьдарч байгаа газарт тасралтгүй хэдэн жил амьдарч байгаа,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB16,Нүүж ирэхээсээ өмнө хаана амьдарч байсан,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB17,Нүүж ирэхээсээ өмнө байнга оршин сууж байсан аймаг,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB17A,Нүүж ирэхээсээ өмнө байнга амьдарч байсан улс,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WDOI,Эмэгтэйн асуулга авсан огноо (CMC),other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB3C,Date of birth of woman (CMC),demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB3F,Date flag for WB1,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WB4C,Age of respondent (calculated),demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,WAGE,Age,demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT1,"Сонин, хэвлэл уншдаг давтамж",other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT2,Радио сонсдог давтамж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT3,Телевиз үздэг давтамж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT4,"Компьютер, таблет хэрэглэж үзсэн эсэх",parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT5,"Сүүлийн 3 сарын хугацаанд компьютер, таблетыг хэрэглэсэн давтамж",other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6A,Файл хуулсан/ зөөсөн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6B,Текст хуулсан/ зөөсөн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6C,Хавсралттай цахим шуудан илгээсэн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6D,Үндсэн томьёо ашигласан,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6E,"Төхөөрөмжийг таниулж, суулгасан",other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6F,"Програм хайх, татах, суулгах,  тохируулсан",other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6G,Илтгэл (пресентаци) бэлтгэсэн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6H,Файл дамжуулсан,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT6I,Програмчлал,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT9,Интернет хэрэглэж үзсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT10,Сүүлийн 3 сард интернет хэрэглэсэн давтамж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT11,Гар утастай эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MT12,Сүүлийн 3 сард гар утсаа хэрэглэсэн давтамж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM1,Хүүхэд төрүүлж байсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM2,Хамт амьдардаг төрүүлсэн хүүхэд байгаа эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM3,Хамт амьдардаг хүүгийн тоо,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM4,Хамт амьдардаг охины тоо,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM5,Тусдаа амьдардаг төрүүлсэн хүүхэд байгаа эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM6,Тусдаа амьдардаг хүүгийн тоо,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM7,Тусдаа амьдардаг охины тоо,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM8,Амьд төрөөд эндсэн хүүхэд байгаа эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM9,Эндсэн хүүгийн тоо,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM10,Эндсэн охины тоо,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM11,Нийт амьд төрөлтийн тоо,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM12,Нийт амьд төрөлтийн тоо зөв эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM15,Нийт амьд төрөлийн тоо нь бүртгэгдсэн төрөлтийн тоотой тохирч байгаа эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,CM17,Сүүлийн 2 жилийн хугацаанд хамгийн бага хүүхдээ төрүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,BH11,Өөр амьд төрүүлсэн хүүхэд бий эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB0B,Жирэмсэлж байсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB1,"Жирэмслэлт нь зулбалт, амьгүй төрөлт, өсөлтгүй жирэмслэлт, үр хөндөлтөөр төгссөн тохиолдол бий эсэх",parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB2Y,"Хамгийн сүүлд жирэмслэлт нь зулбалт, амьгүй төрөлт, өсөлтгүй жирэмслэлт, үр хөндөлтөөр төгссөн он",other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB2M,"Хамгийн сүүлд жирэмслэлт нь зулбалт, амьгүй төрөлт, өсөлтгүй жирэмслэлт, үр хөндөлтөөр төгссөн сар",other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB9,Cүүлийн үр хөндөлтийг хийлгэсэн газар,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB10,Cүүлийн үр хөндөлтийг хийсэн хүн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,AB11,Cүүлийн үр хөндөлтийг хийлгэсэн арга,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,DB2,Хамгийн бага хүүхдээ төлөвлөж төрүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,DB4,Арай хожим төрүүлэхээр төлөвлөж байсан эсвэл хүүхэд төрүүлэх бодолгүй байсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,DB5,"Хүүхэд төрүүлэх шийдвэр гаргахад эх, хүүхдэд олгодог мөнгөн тэтгэмж нөлөөлсөн эсэх",parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN2,Бага хүүхдээ тээж байхдаа жирэмсний хяналтад орсон эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3D,Хянуунж байсан хүн: Эх барих эмэгтэйчүүдийн эмч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3E,Хянуунж байсан хүн: Бусад мэргэжлийн их эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3I,Хянуунж байсан хүн: Өрх/ сумын эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3J,Хянуунж байсан хүн: Эх баригч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3C,Хянуунж байсан хүн: Бага эмч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3K,Хянуунж байсан хүн: Сувилагч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3X,Хянуунж байсан хүн: Бусад (тодруулах),wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN3NR,Хянуунж байсан хүн: Хариулаагүй,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN4,Жирэмсний хэдэн долоо хоногтой байхдаа хяналтад орсон,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN5,Жирэмсний хяналтад хэдэн удаа үзүүлсэн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6A,Цусны даралт хэмжүүлсэн эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6B,Шээсний ерөнхий шинжилгээ өгсөн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6C,Цусны ерөнхий шинжилгээ өгсөн эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6D,БЗДХ-ын шинжилгээ буюу үтрээний наац /мазок/ өгсөн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6E,Жин хэмжүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6F,Тэмбүүгийн сорил/ шинжилгээ өгсөн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6G,ЭХО-д харуулсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6H,"Элэгний B, C вирүс илрүүлэх шинжилгээ өгсөн эсэх",parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2018/4. Women.sav,НҮТС-2018,4. Women.sav,MN6I,"Цусны эерэг, сөрөг эсэхийг тодорхойлох шинжилгээ (резус бүлэг тодорхойлох) өгсөн эсэх",wealth_assets_housing
