b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
969,18.96672143576005,0.07632331683547769,0.11187974148618511,0.03555642465070742,4065,758,3307,FALSE,FALSE,
970,25.19020593306931,0.10211084454931776,0.12437519245757707,0.022264347908259305,2218,1923,295,FALSE,FALSE,
971,25.657425626662707,0.09843645831394254,0.11147569699643688,0.013039238682494333,3203,2680,523,FALSE,FALSE,
972,25.824594396956908,0.07582149530564718,0.12092304630599697,0.04510155100034979,2724,2446,278,FALSE,FALSE,
973,19.12177975172682,0.06265023773031105,0.10298344206763474,0.040333204337323694,3286,961,2325,FALSE,FALSE,
974,19.806769563020094,0.0843231078342485,0.10291649756793461,0.018593389733686114,3325,1418,1907,FALSE,FALSE,
975,17.97292857125211,0.08752063893873896,0.1166069953510723,0.029086356412333342,3020,400,2620,FALSE,FALSE,
976,19.805350829047185,0.08563736319934698,0.11085724553787617,0.02521988233852919,4598,1439,3159,FALSE,FALSE,
977,19.843845656610355,0.10290272314637082,0.11851315803313656,0.015610434886765737,2239,806,1433,FALSE,FALSE,
978,19.12177975172682,0.07147193579261425,0.11067414465520169,0.039202208862587434,4028,952,3076,FALSE,FALSE,
979,19.350678307200045,0.07661290457632561,0.10109842320581347,0.024485518629487862,3023,1014,2009,FALSE,FALSE,
980,19.27869384387977,0.0729278977575417,0.09942203724886538,0.026494139491323676,2999,1204,1795,FALSE,FALSE,
981,25.31757881017335,0.10113219554659791,0.11917181307157002,0.0180396175249721,2460,2070,390,FALSE,FALSE,
982,17.505667323282474,0.07920374128821014,0.10859405339569064,0.0293903121074805,3284,474,2810,FALSE,FALSE,
983,19.61182193062687,0.08523731816469668,0.11337408779573864,0.02813676963104196,4460,942,3518,FALSE,FALSE,
984,18.131998952853298,0.081663759873646935,0.11764507483672827,0.03598131496308134,4096,680,3416,FALSE,FALSE,
985,19.806769563020094,0.09206875865357426,0.11785234389450984,0.025783585240935575,3248,1097,2151,FALSE,FALSE,
986,22.03838528776925,0.04832256458156761,0.09669323831675648,0.04837067373518887,2490,1148,1342,FALSE,FALSE,
987,25.460230048124227,0.0700095553462312,0.10989848690831737,0.03988893156208617,2305,1975,330,FALSE,FALSE,
988,19.117776582772898,0.06835785691084476,0.10276915791493701,0.03441130100409226,3539,1104,2435,FALSE,FALSE,
989,25.31757881017335,0.06697791339998277,0.1278519791242666,0.06087406572428383,2735,2461,274,FALSE,FALSE,
990,19.806769563020094,0.08805454218084556,0.11099486168414713,0.022940319503301568,4393,1564,2829,FALSE,FALSE,
991,26.175131249606352,0.10172451935877777,0.15743954715291544,0.05571502779413767,2472,2225,247,FALSE,FALSE,
992,18.96672143576005,0.08066558597757477,0.0997925628863855,0.019126976908810725,3248,1136,2112,FALSE,FALSE,
993,25.161314330815753,0.08793234209304701,0.13657499665325185,0.048642654560204834,2662,2347,315,FALSE,FALSE,
994,25.161314330815753,0.09915578077123964,0.16133312837631464,0.062177347605075,2483,2166,317,FALSE,FALSE,
995,18.966049777269326,0.0692644175998026,0.10055208128004638,0.03128766368024377,3210,1096,2114,FALSE,FALSE,
996,19.12177975172682,0.08641223907421687,0.11011833041213895,0.023706091337922078,3219,1010,2209,FALSE,FALSE,
997,19.60033787245687,0.07885298092237156,0.1115796243291985,0.03272664340682695,4188,1088,3100,FALSE,FALSE,
998,25.161314330815753,0.1253349833869263,0.1385354527239789,0.0132004693370526,3051,2536,515,FALSE,FALSE,
999,25.161314330815753,0.10024182685604084,0.1193243552177002,0.019082528361659357,3015,2470,545,FALSE,FALSE,
1000,25.19020593306931,0.09995566812354371,0.1322938925839283,0.032338224460384576,3297,2758,539,FALSE,FALSE,
1001,19.60033787245687,0.08451753963895424,0.10952042253171584,0.025002882892761605,2892,1065,1827,FALSE,FALSE,
1002,25.362555483357653,0.06444394946738813,0.13253328262282146,0.06808933315543333,2702,2435,267,FALSE,FALSE,
1003,25.31757881017335,0.05683645067266784,0.12257696373802833,0.0657405130653605,2585,2297,288,FALSE,FALSE,
1004,19.27869384387977,0.06508929785315082,0.09843832836955806,0.03334903051640724,3322,1183,2139,FALSE,FALSE,
1005,19.233032486836375,0.05905591589318285,0.07595804825464361,0.016902132361460764,2614,1166,1448,FALSE,FALSE,
1006,17.505667323282474,0.06474774957421962,0.10035140489981836,0.03560365532559874,2949,401,2548,FALSE,FALSE,
1007,19.350678307200045,0.07258828917753478,0.09160725797553379,0.01901896879799901,2528,1173,1355,FALSE,FALSE,
1008,25.362555483357653,0.0755467287587355,0.11851290646059139,0.04296617770185589,2657,2241,416,FALSE,FALSE,
1009,18.96672143576005,0.06297357240879048,0.11180986251433055,0.04883629010554007,4589,915,3674,FALSE,FALSE,
1010,25.19020593306931,0.08586082085829372,0.1146237525991886,0.02876293174089488,2471,2224,247,FALSE,FALSE,
1011,19.806769563020094,0.06882535235939324,0.1000553501177329,0.03122999775833965,3210,1389,1821,FALSE,FALSE,
1012,25.878803292112114,0.08148727523224199,0.11109738041223335,0.029610105179991367,2399,2138,261,FALSE,FALSE,
1013,17.71428586604627,0.07485690427192061,0.0876132293763313,0.012756325104410687,2343,293,2050,FALSE,FALSE,
1014,19.806769563020094,0.08920349509673947,0.1272847740746515,0.038081278977912025,3006,1227,1779,FALSE,FALSE,
1015,19.12177975172682,0.06759157689758481,0.10043987301857413,0.032848296120989315,3480,1233,2247,FALSE,FALSE,
1016,20.07440944585288,0.07667920311849057,0.079942317020366,0.0032631139018754335,2890,1645,1245,FALSE,FALSE,
1017,17.47327139887104,0.08898956050375717,0.09794071558086391,0.00895115507710674,4076,414,3662,FALSE,FALSE,
1018,18.966049777269326,0.08960726205374775,0.10778207923988857,0.01817481718614082,4179,1159,3020,FALSE,FALSE,
1019,25.299559964028415,0.07011033376975206,0.12445940451943752,0.05434907074968545,2526,2267,259,FALSE,FALSE,
1020,25.31757881017335,0.08258633660698975,0.11513334006992593,0.03254700346293618,3357,3004,353,FALSE,FALSE,
1021,21.466725306603188,0.06702820617078561,0.08119771618416183,0.014169510013376213,2435,1631,804,FALSE,FALSE,
1022,17.51152107801462,0.08291696469169368,0.10001630948627001,0.017099344794576324,4205,591,3614,FALSE,FALSE,
1023,22.439071936874825,0.10053900123558186,0.11916390585433358,0.018624904618751714,3080,1959,1121,FALSE,FALSE,
1024,19.805350829047185,0.0869691919380249,0.11084168885112222,0.023872496913097327,4200,1772,2428,FALSE,FALSE,
1025,18.96672143576005,0.07848028933591944,0.10230428681852768,0.023823997482608245,3101,1153,1948,FALSE,FALSE,
1026,19.806769563020094,0.09593182002274837,0.11356954725209428,0.01763772722934591,3013,1165,1848,FALSE,FALSE,
1027,19.79655399464085,0.10646046777170959,0.12156447536343493,0.015104007591725338,2930,1261,1669,FALSE,FALSE,
1028,19.60033787245687,0.08584865572785157,0.11832109964986615,0.03247244392201458,3284,960,2324,FALSE,FALSE,
1029,21.102544755879357,0.07569670607558975,0.09968005836710779,0.023983352291518045,2732,1741,991,FALSE,FALSE,
1030,19.114821429988513,0.10580986120837055,0.11462521354035503,0.00881535233198448,5136,698,4438,FALSE,FALSE,
1031,19.12177975172682,0.07247134568144639,0.10517320038491922,0.032701854703472824,4513,1272,3241,FALSE,FALSE,
1032,19.805350829047185,0.10237394558325015,0.1152153622451856,0.012841416661935445,3148,1350,1798,FALSE,FALSE,
1033,17.71428586604627,0.09502585935086348,0.11389356831782112,0.018867708966957636,2977,360,2617,FALSE,FALSE,
1034,26.175131249606352,0.08516536303778818,0.13849130652719266,0.053325943489404476,2339,2099,240,FALSE,FALSE,
1035,18.96672143576005,0.09001181764766442,0.12109901363770108,0.031087195990036662,4574,899,3675,FALSE,FALSE,
1036,19.843845656610355,0.0906072696096337,0.10660155268508135,0.01599428307544766,2167,834,1333,FALSE,FALSE,
1037,25.362555483357653,0.11551563047861473,0.1497574489073921,0.03424181842877737,2461,2074,387,FALSE,FALSE,
1038,18.067986634480178,0.09185423114030733,0.11123535373293147,0.019381122592624145,3161,431,2730,FALSE,FALSE,
1039,19.806769563020094,0.07992935170620176,0.11218894769986278,0.03225959599366102,3310,1249,2061,FALSE,FALSE,
1040,19.12177975172682,0.07515093266917003,0.10914323026771273,0.033992297598542706,3318,1013,2305,FALSE,FALSE,
1041,19.350678307200045,0.08668116039916998,0.0983371927889352,0.011656032389765217,3078,891,2187,FALSE,FALSE,
1042,20.699485952426045,0.08519921605206218,0.08536353548041764,1.6431942835545832e-4,2629,1570,1059,FALSE,FALSE,
1043,19.805350829047185,0.07713868711485812,0.11136887573712119,0.03423018862226307,3132,1302,1830,FALSE,FALSE,
1044,19.61182193062687,0.09382541485581594,0.11559446540544015,0.021769050549624205,4505,904,3601,FALSE,FALSE,
1045,25.362555483357653,0.06792830646585865,0.09834047980299351,0.030412173337134862,2504,2162,342,FALSE,FALSE,
1046,20.152447068482374,0.06172492704580091,0.11120820774729184,0.04948328070149093,1935,765,1170,FALSE,FALSE,
1047,20.07440944585288,0.09363102738139135,0.12653055675862832,0.03289952937723696,2196,924,1272,FALSE,FALSE,
1048,19.60033787245687,0.09690720731165778,0.11916255767246617,0.02225535036080839,3285,1294,1991,FALSE,FALSE,
1049,24.52794824130447,0.09305163558187458,0.15537740633441693,0.06232577075254235,2756,2377,379,FALSE,FALSE,
1050,19.806769563020094,0.0792751263960994,0.11650578750214921,0.037230661106049806,3251,1199,2052,FALSE,FALSE,
1051,19.60033787245687,0.0850461284923161,0.12137700964381247,0.036330881151496366,3316,1150,2166,FALSE,FALSE,
1052,17.51152107801462,0.12291965532497834,0.12410049346555388,0.0011808381405755408,3512,476,3036,FALSE,FALSE,
1053,25.878803292112114,0.06618328999664869,0.1263173995445185,0.060134109547869824,2521,2273,248,FALSE,FALSE,
1054,25.362555483357653,0.0841425523864343,0.10594769097058607,0.02180513858415177,3424,3069,355,FALSE,FALSE,
1055,25.137091096616988,0.07193167461099609,0.11182270477916398,0.03989103016816789,2263,2004,259,FALSE,FALSE,
1056,19.12177975172682,0.07668143921891767,0.11065975376660961,0.03397831454769194,4805,913,3892,FALSE,FALSE,
1057,19.114821429988513,0.09823899439487888,0.10962322831140697,0.011384233916528097,3631,838,2793,FALSE,FALSE,
1058,21.373500259307033,0.07448917779836431,0.10451671266762178,0.030027534869257466,2408,1242,1166,FALSE,FALSE,
1059,25.31757881017335,0.10269516809854372,0.11829469683179221,0.015599528733248491,3152,2747,405,FALSE,FALSE,
1060,16.72804128231951,0.10878639451619586,0.12511510298145068,0.016328708465254818,2880,317,2563,FALSE,FALSE,
1061,22.717222405386828,0.11377808470480241,0.10790821559294007,-0.005869869111862339,3556,2323,1233,FALSE,FALSE,
1062,19.870365823828326,0.06389817093314973,0.07186362238568332,0.007965451452533592,2658,1414,1244,FALSE,FALSE,
1063,19.27869384387977,0.060111452970641875,0.08890399555610363,0.02879254258546176,2721,1118,1603,FALSE,FALSE,
1064,23.980983050168934,0.08541154940073364,0.11652690564610907,0.031115356245375425,2341,1719,622,FALSE,FALSE,
1065,25.19020593306931,0.10079687271211549,0.13456259452391603,0.03376572181180054,2355,1991,364,FALSE,FALSE,
1066,19.805350829047185,0.08607761704600428,0.11421306559861379,0.028135448552609507,3900,1245,2655,FALSE,FALSE,
1067,24.882452076685073,0.08362458251015609,0.11737417101863402,0.03374958850847794,2343,2034,309,FALSE,FALSE,
1068,19.843845656610355,0.06950514028939958,0.09273918431142614,0.023234044022026556,2201,1070,1131,FALSE,FALSE,
1069,19.805350829047185,0.11345391233125386,0.12407330058406607,0.010619388252812209,3061,1439,1622,FALSE,FALSE,
1070,19.806769563020094,0.07337594845981975,0.11203656251415667,0.03866061405433692,3041,1243,1798,FALSE,FALSE,
1071,19.806769563020094,0.11162139335696575,0.12356708650483567,0.011945693147869918,3227,1333,1894,FALSE,FALSE,
1072,19.806769563020094,0.09882927983387146,0.11355999915859172,0.014730719324720254,4750,1396,3354,FALSE,FALSE,
1073,25.161314330815753,0.11701218231721675,0.1599537199697172,0.042941537652500444,2388,2070,318,FALSE,FALSE,
1074,19.27869384387977,0.07707083428275073,0.09539885812733422,0.018328023844583485,3269,955,2314,FALSE,FALSE,
1075,19.806769563020094,0.08808138234932787,0.11924827807905157,0.031166895729723698,2840,1036,1804,FALSE,FALSE,
1076,19.870365823828326,0.09996684887110874,0.12378436003519608,0.02381751116408734,2463,795,1668,FALSE,FALSE,
1077,19.806769563020094,0.08789804157939662,0.11212967781150873,0.024231636232112108,2840,1024,1816,FALSE,FALSE,
1078,19.27869384387977,0.05992751545572812,0.0769140788395404,0.016986563383812284,2930,1365,1565,FALSE,FALSE,
1079,19.870365823828326,0.07764797205289972,0.09482491290797292,0.017176940855073194,2677,1491,1186,FALSE,FALSE,
1080,19.805350829047185,0.09519674844495479,0.12424880700774796,0.029052058562793165,3812,1263,2549,FALSE,FALSE,
1081,18.015636323033718,0.09774024239232326,0.10882595240152126,0.011085710009198002,3435,627,2808,FALSE,FALSE,
1082,19.806769563020094,0.08664220247123061,0.10503863164994226,0.01839642917871165,2939,1158,1781,FALSE,FALSE,
1083,18.067986634480178,0.09772523817565107,0.10921338027863486,0.011488142102983795,3270,537,2733,FALSE,FALSE,
1084,19.12177975172682,0.06871203524909184,0.10242936546675718,0.03371733021766535,4087,1203,2884,FALSE,FALSE,
1085,25.460230048124227,0.07289152665843558,0.1140252127799766,0.041133686121541016,2632,2167,465,FALSE,FALSE,
1086,19.805350829047185,0.08906479239591744,0.12168174078867879,0.032616948392761344,3993,1362,2631,FALSE,FALSE,
1087,18.96672143576005,0.0903212039157123,0.09135791266957846,0.0010367087538661612,2463,1053,1410,FALSE,FALSE,
1088,19.60033787245687,0.0783515027840449,0.11525702197012214,0.036905519186077235,3093,937,2156,FALSE,FALSE,
1089,19.806769563020094,0.08666284392233761,0.1089655358323947,0.022302691910057085,3315,1214,2101,FALSE,FALSE,
1090,25.299559964028415,0.07546035169289687,0.13739830069637257,0.0619379490034757,2488,2234,254,FALSE,FALSE,
1091,24.702201472285708,0.0964843612961163,0.12590419540998504,0.02941983411386874,2033,1431,602,FALSE,FALSE,
1092,19.350678307200045,0.08920173220787633,0.10106875393527189,0.011867021727395552,3428,1211,2217,FALSE,FALSE,
1093,19.806769563020094,0.10543503347192079,0.11413528135428294,0.00870024788236215,3791,1387,2404,FALSE,FALSE,
1094,25.362555483357653,0.09208239583064147,0.12830212080417797,0.036219724973536496,2752,2441,311,FALSE,FALSE,
1095,19.61182193062687,0.10670985042127112,0.11371487854433071,0.007005028123059587,5311,943,4368,FALSE,FALSE,
1096,19.350678307200045,0.08678627266872609,0.10930457510832822,0.022518302439602136,2956,1026,1930,FALSE,FALSE,
1097,19.456588301228333,0.08145670635256054,0.10951553920001394,0.028058832847453405,3231,707,2524,FALSE,FALSE,
1098,25.362555483357653,0.08380111345524889,0.1375102006012693,0.05370908714602042,2791,2406,385,FALSE,FALSE,
1099,19.870365823828326,0.06699525116768824,0.08886694464025198,0.021871693472563736,2292,1007,1285,FALSE,FALSE,
1100,26.089911656637977,0.09900199833956055,0.1086555250283038,0.009653526688743252,4197,3686,511,FALSE,FALSE,
1101,25.19020593306931,0.11163668616058424,0.12494461839262248,0.013307932232038244,3059,2546,513,FALSE,FALSE,
1102,19.79655399464085,0.09002247540347963,0.1058662901658142,0.015843814762334568,5002,1767,3235,FALSE,FALSE,
1103,19.60033787245687,0.0777653399297501,0.10894628144541585,0.03118094151566575,3885,967,2918,FALSE,FALSE,
1104,19.805350829047185,0.09831785250352679,0.12094890044465334,0.022631047941126553,2799,1092,1707,FALSE,FALSE,
1105,19.12177975172682,0.07260559749654483,0.10915790905614615,0.03655231155960133,4010,974,3036,FALSE,FALSE,
1106,16.7807649925724,0.05277183850009051,0.11039112647743898,0.05761928797734847,2784,289,2495,FALSE,FALSE,
1107,19.806769563020094,0.09084396323354123,0.11177804703395228,0.02093408380041105,2774,1020,1754,FALSE,FALSE,
1108,19.350678307200045,0.09063633049695587,0.11040607644880106,0.01976974595184519,4147,1190,2957,FALSE,FALSE,
1109,19.61182193062687,0.08634997289358656,0.11230896872713524,0.025958995833548673,3662,954,2708,FALSE,FALSE,
1110,16.7807649925724,0.07480327157868374,0.07387738150976442,-9.258900689193272e-4,2451,252,2199,FALSE,FALSE,
1111,19.805350829047185,0.09681100579525553,0.11756775948020495,0.02075675368494942,3090,1136,1954,FALSE,FALSE,
1112,18.015636323033718,0.10323120870816718,0.1162861083181147,0.013054899609947518,4233,445,3788,FALSE,FALSE,
1113,22.439071936874825,0.1078615970570663,0.11194507397212243,0.004083476915056131,2874,1850,1024,FALSE,FALSE,
1114,25.19020593306931,0.08848916002927325,0.14681797991528617,0.05832881988601292,2278,2022,256,FALSE,FALSE,
1115,19.61182193062687,0.08490172774849723,0.10648780456516789,0.021586076816670657,3882,1041,2841,FALSE,FALSE,
1116,17.97292857125211,0.11044437776297783,0.12017439829277574,0.009730020529797906,2928,462,2466,FALSE,FALSE,
1117,25.31757881017335,0.1053441319941476,0.13027404581866484,0.02492991382451723,2736,2221,515,FALSE,FALSE,
1118,19.60033787245687,0.08366165995392028,0.11226612802869931,0.028604468074779038,4668,1228,3440,FALSE,FALSE,
1119,19.61182193062687,0.09043659498305512,0.10895985954940961,0.01852326456635449,3140,1117,2023,FALSE,FALSE,
1120,25.19020593306931,0.10514792285408904,0.14783030416116258,0.04268238130707354,2510,2179,331,FALSE,FALSE,
1121,20.07440944585288,0.07005221437241654,0.08396029116361008,0.013908076791193533,2756,1546,1210,FALSE,FALSE,
1122,26.175131249606352,0.10869001399559214,0.14130278643259891,0.032612772437006776,2773,2492,281,FALSE,FALSE,
1123,24.702201472285708,0.09419493261251077,0.1212937974187751,0.027098864806264333,1972,1682,290,FALSE,FALSE,
1124,19.789645866972208,0.08837931812696989,0.13921262382105987,0.050833305694089975,2475,1093,1382,FALSE,FALSE,
1125,23.76670000168204,0.07270578167293719,0.09976986963221529,0.027064087959278102,2180,1561,619,FALSE,FALSE,
1126,18.015636323033718,0.07968298708988084,0.11658441703821902,0.036901429948338185,3031,538,2493,FALSE,FALSE,
1127,19.805350829047185,0.10658166778016112,0.1224460524018734,0.015864384621712274,3677,1187,2490,FALSE,FALSE,
1128,19.12177975172682,0.07260864492293495,0.09849821391624755,0.0258895689933126,3069,859,2210,FALSE,FALSE,
1129,22.569234097728142,0.10793661260529297,0.11326092218726769,0.005324309581974718,3255,2062,1193,FALSE,FALSE,
1130,25.362555483357653,0.09163544743865122,0.12032624995119143,0.028690802512540206,2305,1859,446,FALSE,FALSE,
1131,19.806769563020094,0.11208895517700858,0.11856778932216651,0.00647883414515793,3669,1244,2425,FALSE,FALSE,
1132,19.350678307200045,0.09600518652940143,0.10906464537106633,0.0130594588416649,3088,890,2198,FALSE,FALSE,
1133,19.805350829047185,0.10438707253810409,0.12490912341183459,0.020522050873730505,3015,1300,1715,FALSE,FALSE,
1134,25.31757881017335,0.10605139474850667,0.14068205225301614,0.03463065750450947,2072,1630,442,FALSE,FALSE,
1135,20.07440944585288,0.05994213658891305,0.09888370964277807,0.03894157305386502,2672,1327,1345,FALSE,FALSE,
1136,24.702201472285708,0.08913850080013411,0.14250024755775836,0.05336174675762426,2723,2292,431,FALSE,FALSE,
1137,17.51152107801462,0.10658569101638282,0.13063820434259513,0.024052513326212305,2302,404,1898,FALSE,FALSE,
1138,19.806769563020094,0.10636036620331304,0.11856836957795856,0.012208003374645518,3192,1371,1821,FALSE,FALSE,
1139,25.161314330815753,0.09215738976842525,0.1414877621766934,0.04933037240826815,2512,2083,429,FALSE,FALSE,
1140,18.966049777269326,0.07335229469425925,0.09942966471261178,0.02607737001835253,3643,1441,2202,FALSE,FALSE,
1141,25.31757881017335,0.07638076777593981,0.11527277291655741,0.038892005140617594,2605,2349,256,FALSE,FALSE,
1142,25.137091096616988,0.09191674605082797,0.12074537901736246,0.028828632966534484,3422,2951,471,FALSE,FALSE,
1143,19.870365823828326,0.09497952234611622,0.1260129813039253,0.031033458957809082,2284,934,1350,FALSE,FALSE,
1144,19.60033787245687,0.09893213315827201,0.12118488555886545,0.022252752400593434,4296,864,3432,FALSE,FALSE,
1145,19.350678307200045,0.09254126167570183,0.10814186127162172,0.01560059959591989,3826,814,3012,FALSE,FALSE,
1146,20.152447068482374,0.08459710725748376,0.11133072040060382,0.02673361314312006,2546,1232,1314,FALSE,FALSE,
1147,19.456588301228333,0.07173047830662604,0.1006666627959086,0.028936184489282563,2801,862,1939,FALSE,FALSE,
1148,19.843845656610355,0.0915441912904627,0.1329017124643587,0.04135752117389599,2159,1113,1046,FALSE,FALSE,
1149,17.97292857125211,0.08784013025770787,0.1281424077162412,0.04030227745853332,3090,458,2632,FALSE,FALSE,
1150,19.806769563020094,0.0991796062367691,0.10959075841883148,0.010411152182062386,3237,1484,1753,FALSE,FALSE,
1151,22.859305599139788,0.11964014091312661,0.11253984648473725,-0.007100294428389359,4248,2736,1512,FALSE,FALSE,
1152,19.806769563020094,0.09875683723044401,0.11337191558812502,0.014615078357681013,4618,1487,3131,FALSE,FALSE,
1153,18.201891552865302,0.08974901244725042,0.11797630518018146,0.028227292732931036,3788,430,3358,FALSE,FALSE,
1154,19.870365823828326,0.10048048308343074,0.1220734063072825,0.021592923223851757,2317,1139,1178,FALSE,FALSE,
1155,25.749170875695366,0.08220403057075808,0.10992599120771161,0.027721960636953535,2670,2369,301,FALSE,FALSE,
1156,18.966049777269326,0.08361591611807405,0.11670901799750351,0.03309310187942946,3746,740,3006,FALSE,FALSE,
1157,19.12177975172682,0.05356379714680781,0.08724068431804322,0.0336768871712354,2741,1272,1469,FALSE,FALSE,
1158,18.966049777269326,0.08984568735771516,0.10831728099905082,0.01847159364133566,3312,974,2338,FALSE,FALSE,
1159,19.843845656610355,0.10503126044058132,0.13357168018030713,0.028540419739725806,2174,1089,1085,FALSE,FALSE,
1160,19.61182193062687,0.09504871658958985,0.11040624318042092,0.015357526590831061,4346,840,3506,FALSE,FALSE,
1161,19.350678307200045,0.08291491700796635,0.11216308749493036,0.029248170486964,3324,1148,2176,FALSE,FALSE,
1162,19.27869384387977,0.09942432251378516,0.10196879358488002,0.0025444710710948587,3327,1062,2265,FALSE,FALSE,
1163,25.362555483357653,0.10273563501547561,0.1522912714923123,0.049555636476836695,2189,1970,219,FALSE,FALSE,
1164,19.805350829047185,0.0991172596106901,0.1178817982341658,0.0187645386234757,6007,1666,4341,FALSE,FALSE,
1165,25.362555483357653,0.07539016160120683,0.12528460380581863,0.0498944422046118,2576,2219,357,FALSE,FALSE,
1166,25.016477549339026,0.10655070416347216,0.11366154338180906,0.007110839218336898,2865,2348,517,FALSE,FALSE,
1167,19.61182193062687,0.08505717574366556,0.10535025436930273,0.020293078625637173,3282,1141,2141,FALSE,FALSE,
1168,19.806769563020094,0.09708484692888468,0.11756578171482361,0.02048093478593893,3260,1387,1873,FALSE,FALSE,
1169,16.72804128231951,0.07860655319851462,0.11258912127583492,0.03398256807732031,2065,293,1772,FALSE,FALSE,
1170,19.61182193062687,0.09578434942344757,0.1127882745151569,0.017003925091709324,3536,756,2780,FALSE,FALSE,
1171,19.806769563020094,0.0673195037771305,0.0947326742247581,0.027413170447627602,3573,1719,1854,FALSE,FALSE,
1172,16.857084150440357,0.0721241419941835,0.12255904765435921,0.05043490566017571,2207,412,1795,FALSE,FALSE,
1173,25.824594396956908,0.0954315238563157,0.11549771578018979,0.020066191923874085,2706,2434,272,FALSE,FALSE,
1174,20.152447068482374,0.07281532819866716,0.08541382031848252,0.012598492119815355,2372,1084,1288,FALSE,FALSE,
1175,19.428920445869597,0.07830560142443832,0.0961777546440518,0.017872153219613482,2579,744,1835,FALSE,FALSE,
1176,19.789645866972208,0.10242495458929306,0.1306181204009251,0.028193165811632045,3395,1383,2012,FALSE,FALSE,
1177,19.806769563020094,0.08082932718891134,0.10304968541675573,0.022220358227844392,2526,1218,1308,FALSE,FALSE,
1178,26.175131249606352,0.14504639487676893,0.1869777182980797,0.04193132342131076,1901,1688,213,FALSE,FALSE,
1179,19.05250472281936,0.08711454333983426,0.11183549898264002,0.024720955642805756,2929,740,2189,FALSE,FALSE,
1180,21.493789006931475,0.09071690495654477,0.10864239115874545,0.017925486202200677,2244,1164,1080,FALSE,FALSE,
1181,19.12177975172682,0.0550287351196293,0.06030245608853005,0.005273720968900747,2760,1270,1490,FALSE,FALSE,
1182,19.456588301228333,0.07188908912478495,0.11822087340343979,0.046331784278654836,3026,776,2250,FALSE,FALSE,
1183,19.215903415629818,0.07121362438222856,0.11341644493392095,0.04220282055169239,3267,1144,2123,FALSE,FALSE,
1184,19.27869384387977,0.08982058837167436,0.09784007171176749,0.008019483340093128,3131,954,2177,FALSE,FALSE,
1185,20.07440944585288,0.07887937114620105,0.1263521712680353,0.04747280012183425,2426,1158,1268,FALSE,FALSE,
1186,19.806769563020094,0.1104676565497702,0.1133904347499218,0.0029227782001516045,3806,1423,2383,FALSE,FALSE,
1187,19.12177975172682,0.0663760958322406,0.10527282477763687,0.03889672894539627,3820,978,2842,FALSE,FALSE,
1188,19.843845656610355,0.07101987080441566,0.10494123177536302,0.03392136097094736,2292,864,1428,FALSE,FALSE,
1189,24.311532209791917,0.12068089350658132,0.113855874946855,-0.006825018559726309,2895,2023,872,FALSE,FALSE,
1190,19.61182193062687,0.09483489806024688,0.11451046529030856,0.019675567230061683,2910,958,1952,FALSE,FALSE,
1191,24.660081206663328,0.1130113977815202,0.11996817798114513,0.006956780199624937,3896,2959,937,FALSE,FALSE,
1192,18.96672143576005,0.06686191153491391,0.11243597712745945,0.04557406559254554,3848,725,3123,FALSE,FALSE,
1193,19.806769563020094,0.08039919229520881,0.12006491578999229,0.03966572349478348,3756,1279,2477,FALSE,FALSE,
1194,19.114821429988513,0.07403690298656353,0.10825838713012259,0.034221484143559064,4504,1083,3421,FALSE,FALSE,
1195,19.806769563020094,0.1133539779442118,0.12175953011095611,0.00840555216674431,4414,1623,2791,FALSE,FALSE,
1196,17.926973745424434,0.08681922965174664,0.06583857616602172,-0.02098065348572492,2447,630,1817,FALSE,FALSE,
1197,19.61182193062687,0.09282499262152362,0.11616938613973672,0.023344393518213102,3719,576,3143,FALSE,FALSE,
1198,19.61182193062687,0.09721614755119454,0.10741690436087051,0.01020075680967597,3879,1151,2728,FALSE,FALSE,
1199,19.805350829047185,0.11241395246919586,0.12407986937487207,0.011665916905676213,3614,1162,2452,FALSE,FALSE,
1200,19.114821429988513,0.06015812580008473,0.10892793767288661,0.04876981187280188,4598,591,4007,FALSE,FALSE,
1201,21.466725306603188,0.07485638362314206,0.08086990030916949,0.006013516686027426,2385,1717,668,FALSE,FALSE,
1202,19.60033787245687,0.08024691776613323,0.11322430995256585,0.03297739218643263,3179,1141,2038,FALSE,FALSE,
1203,19.806769563020094,0.11180000560452152,0.12442879699617101,0.012628791391649491,3035,965,2070,FALSE,FALSE,
1204,19.27869384387977,0.06972039713437433,0.11311955995011097,0.043399162815736636,4553,894,3659,FALSE,FALSE,
1205,19.806769563020094,0.10726873576803411,0.1394797375766446,0.0322110018086105,3226,1326,1900,FALSE,FALSE,
1206,19.806769563020094,0.09077987517210184,0.11378222450896168,0.023002349336859837,4520,1650,2870,FALSE,FALSE,
1207,25.362555483357653,0.10101189035717625,0.12134762267214656,0.02033573231497031,3286,2885,401,FALSE,FALSE,
1208,19.806769563020094,0.09243336644747174,0.11566594297276253,0.023232576525290788,3088,1150,1938,FALSE,FALSE,
1209,19.350678307200045,0.08304855852651727,0.1106021090401368,0.027553550513619532,3172,758,2414,FALSE,FALSE,
1210,19.27869384387977,0.0681778549497199,0.1018273751294593,0.033649520179739406,3201,1130,2071,FALSE,FALSE,
